open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1764619200000,2740.8,2819.35,2739.89,2799.07,108154.5122,1764633599999,301064642.654863,889112,,,
1764633600000,2799.07,2825.11,2782.81,2804.55,40929.9746,1764647999999,114635033.125171,846103,,,
1764648000000,2804.55,2815.88,2796.88,2805.65,30185.3366,1764662399999,84692319.538716,465322,,,
1764662400000,2805.66,2834.5,2782.19,2826.18,41716.9565,1764676799999,117210108.873317,652077,,,
1764676800000,2826.18,3024.98,2816.82,3006.61,243912.6653,1764691199999,710204870.437651,1872267,,,
1764691200000,3006.61,3033.76,2987.19,3015.83,104569.563,1764705599999,314786380.081516,1305393,,,
1764705600000,3015.84,3021.27,2972.35,2996.07,62392.8626,1764719999999,186918689.268475,680774,,,
1764720000000,2996.07,3048.0,2985.58,3030.75,51276.0073,1764734399999,154909944.232474,572503,,,
1764734400000,3030.74,3085.56,3029.59,3057.44,83611.9153,1764748799999,255998480.841967,668656,,,
1764748800000,3057.44,3080.0,3043.75,3073.23,45464.5888,1764763199999,139060183.319822,501941,,,
1764763200000,3073.23,3145.68,3030.42,3086.12,172616.4318,1764777599999,532468476.41145,1863822,,,
1764777600000,3086.13,3142.15,3064.36,3128.2,76818.9822,1764791999999,239102755.254838,1319505,,,
1764792000000,3128.2,3214.99,3117.0,3188.36,123881.8892,1764806399999,392047775.072013,1284062,,,
1764806400000,3188.39,3240.35,3174.19,3210.13,85059.4744,1764820799999,272950726.755645,1091677,,,
1764820800000,3210.12,3219.62,3170.47,3190.1,76321.0501,1764835199999,243838768.619361,719021,,,
1764835200000,3190.1,3208.63,3175.51,3186.55,41332.4332,1764849599999,131858087.808815,660922,,,
1764849600000,3186.55,3224.38,3139.72,3208.15,109395.5365,1764863999999,347453166.308645,1447033,,,
1764864000000,3208.15,3225.0,3066.37,3119.27,123840.9066,1764878399999,388712542.645098,1605375,,,
1764878400000,3119.26,3152.07,3105.9,3133.26,50748.9979,1764892799999,158976769.814828,833481,,,
1764892800000,3133.26,3193.33,3132.45,3170.98,43830.0206,1764907199999,138712595.893772,628781,,,
1764907200000,3170.98,3182.88,3152.0,3173.94,36417.0727,1764921599999,115378411.750994,548091,,,
1764921600000,3173.95,3173.95,3107.82,3131.38,87970.9676,1764935999999,275761374.730002,850505,,,
1764936000000,3131.38,3157.99,3082.75,3106.34,131005.0997,1764950399999,408586289.623231,1460819,,,
1764950400000,3106.35,3108.73,2983.08,3038.49,180132.3301,1764964799999,546270993.734618,1873799,,,
1764964800000,3038.5,3049.34,3006.78,3021.78,51027.4079,1764979199999,154545724.255152,650413,,,
1764979200000,3021.77,3046.3,3012.58,3040.31,25507.0265,1764993599999,77276190.019191,394054,,,
1764993600000,3040.31,3042.78,3024.35,3026.25,18352.2563,1765007999999,55701891.41116,246161,,,
1765008000000,3026.25,3042.0,3013.25,3038.99,20383.7777,1765022399999,61710893.257283,325361,,,
1765022400000,3038.98,3069.0,3026.5,3041.69,43669.9804,1765036799999,132948101.115619,502020,,,
1765036800000,3041.69,3066.62,3025.0,3030.44,33248.8274,1765051199999,101317557.35127,438176,,,
