open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1502668800000,301.13,312.18,278.0,299.1,21224.89324,1503273599999,6376472.2941321,14013,,,
1503273600000,299.1,348.13,144.21,348.13,45233.88589,1503878399999,14567413.9774931,42362,,,
1503878400000,348.11,394.39,320.08,341.77,33886.41427,1504483199999,12290734.0894182,35671,,,
1504483200000,339.29,344.55,235.55,293.5,35485.23332,1505087999999,10710999.6628445,33803,,,
1505088000000,293.51,316.46,192.0,257.55,58259.63439,1505692799999,14998281.4008156,44796,,,
1505692800000,257.53,306.22,252.1,282.0,18833.39464,1506297599999,5292294.1590878,23585,,,
1506297600000,282.0,313.0,274.0,303.95,42726.28598,1506902399999,12635978.1520511,65402,,,
1506902400000,303.94,318.5,283.18,311.07,25352.7189,1507507199999,7569786.4741921,46739,,,
1507507200000,311.13,353.96,286.65,337.96,58855.77319,1508111999999,18828903.7321769,49530,,,
1508112000000,337.5,354.0,284.68,293.79,62901.0251,1508716799999,19532458.8041082,48976,,,
1508716800000,293.78,310.0,272.2,305.0,62381.73012,1509321599999,18428149.0513303,46338,,,
1509321600000,305.0,316.0,274.73,295.53,62514.42916,1509926399999,18567418.2764419,65325,,,
1509926400000,295.19,329.0,281.01,305.24,91617.71857,1510531199999,27756083.135704,70856,,,
1510531200000,304.0,373.56,303.7,354.15,114805.04703,1511135999999,38056342.9060487,73053,,,
1511136000000,355.15,484.47,350.02,462.84,161563.3564,1511740799999,65799137.7800395,92375,,,
1511740800000,462.84,515.0,385.0,460.3,227584.5006,1512345599999,102998151.1805946,135117,,,
1512345600000,460.3,488.0,375.01,427.35,246454.47236,1512950399999,107834672.472558,204388,,,
1512950400000,427.35,747.6,427.35,707.64,305806.30833,1513555199999,191846858.821031,302030,,,
1513555200000,707.62,864.9,504.99,658.0,594909.64588,1514159999999,417083308.5080552,514657,,,
1514160000000,659.4,766.05,599.99,733.98,479152.58214,1514764799999,340620171.9613985,636926,,,
1514764800000,733.01,1125.0,716.8,1123.09,593710.08794,1515369599999,548775395.9481493,774639,,,
1515369600000,1123.09,1440.0,910.0,1347.0,900313.84206,1515974399999,1105250963.3796098,1085201,,,
1515974400000,1347.99,1383.13,755.0,1049.0,1610343.15922,1516579199999,1636484673.085153,1579403,,,
1516579200000,1049.0,1277.0,908.0,1251.96,984564.6015,1517183999999,1033542684.7170985,1183236,,,
1517184000000,1251.96,1258.89,783.67,823.56,1288157.7921,1517788799999,1291807049.1362147,2035734,,,
1517788800000,821.6,911.2,570.1,808.99,1880969.80396,1518393599999,1417347163.9502704,2376930,,,
1518393600000,808.58,978.5,807.46,911.0,945634.50225,1518998399999,855338972.301696,1900664,,,
1518998400000,911.0,961.0,785.99,841.19,817168.83052,1519603199999,705772348.5324789,1602654,,,
1519603200000,841.46,897.49,833.0,866.66,339146.17952,1520207999999,293933097.9777608,647758,,,
1520208000000,866.61,871.75,640.0,720.85,518077.34039,1520812799999,381896298.8018826,814448,,,
1520812800000,721.0,740.5,450.0,537.0,689358.91685,1521417599999,404661476.4777548,940610,,,
1521417600000,537.39,590.52,506.71,523.74,814381.08669,1522022399999,440528658.1518349,912398,,,
1522022400000,523.95,527.67,356.9,378.58,1215092.80189,1522627199999,506585038.7112212,1036957,,,
