open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1764619200000,814.69,832.32,814.61,826.61,26440.834,1764633599999,21777525.09921,180064,,,
1764633600000,826.6,834.0,820.46,828.38,27989.896,1764647999999,23181997.19915,209181,,,
1764648000000,828.39,833.0,828.2,830.94,19969.823,1764662399999,16591011.17987,156675,,,
1764662400000,830.93,845.3,825.25,843.23,42653.005,1764676799999,35598012.45627,213869,,,
1764676800000,843.23,875.6,839.74,871.4,72527.983,1764691199999,62263717.0634,450745,,,
1764691200000,871.39,885.0,865.23,882.58,44604.987,1764705599999,39095937.06366,302320,,,
1764705600000,882.57,882.9,872.6,876.61,25403.986,1764719999999,22304030.06544,155118,,,
1764720000000,876.6,889.56,873.6,887.82,32395.087,1764734399999,28642460.37922,198867,,,
1764734400000,887.81,910.57,887.37,896.55,56682.861,1764748799999,50980125.4844,267120,,,
1764748800000,896.55,901.59,893.57,898.92,21290.827,1764763199999,19097044.25975,162727,,,
1764763200000,898.92,906.19,887.79,897.2,54770.574,1764777599999,49197898.60723,385394,,,
1764777600000,897.2,908.0,892.85,906.99,24419.941,1764791999999,22030291.84625,183962,,,
1764792000000,906.99,922.63,905.0,920.76,37750.639,1764806399999,34551428.47436,209982,,,
1764806400000,920.77,928.24,914.89,916.8,41758.73,1764820799999,38513837.80246,265991,,,
1764820800000,916.81,919.12,906.3,910.79,28830.444,1764835199999,26284588.48814,155133,,,
1764835200000,910.79,913.17,907.07,908.88,16205.431,1764849599999,14747911.86327,157795,,,
1764849600000,908.88,916.13,901.78,910.76,27564.679,1764863999999,25004626.16831,247019,,,
1764864000000,910.76,912.43,886.79,898.52,36222.626,1764878399999,32610886.6539,293830,,,
1764878400000,898.52,904.18,896.0,899.92,15197.653,1764892799999,13674973.68786,137642,,,
1764892800000,899.92,907.06,899.4,901.81,11131.427,1764907199999,10057604.68321,98498,,,
1764907200000,901.8,907.92,898.37,901.65,15682.532,1764921599999,14154160.67098,107537,,,
1764921600000,901.64,902.32,889.53,894.09,21814.714,1764935999999,19514545.2689,169620,,,
1764936000000,894.09,900.18,884.59,888.87,36541.041,1764950399999,32565844.87968,297546,,,
1764950400000,888.86,889.39,870.18,883.69,42934.256,1764964799999,37774806.32126,386724,,,
1764964800000,883.69,885.15,878.5,883.57,9390.029,1764979199999,8280033.01726,126275,,,
1764979200000,883.57,888.52,881.11,887.54,11469.471,1764993599999,10149229.2724,90709,,,
1764993600000,887.53,888.1,881.8,884.76,9208.492,1765007999999,8142864.21134,84372,,,
1765008000000,884.76,885.1,878.01,883.58,11977.99,1765022399999,10567557.39126,112333,,,
1765022400000,883.58,896.91,883.17,890.28,21139.42,1765036799999,18805178.19922,193363,,,
1765036800000,890.29,897.9,888.15,889.57,16913.644,1765051199999,15099212.21222,124837,,,
1765051200000,889.57,895.73,889.3,890.38,10580.964,1765065599999,9447242.92214,102879,,,
1765065600000,890.38,898.22,889.84,897.92,10462.168,1765079999999,9359137.30761,72389,,,
1765080000000,897.92,898.0,891.0,891.52,10095.101,1765094399999,9030819.65727,83995,,,
1765094400000,891.52,893.39,886.57,887.88,14164.964,1765108799999,12598560.19222,131168,,,
1765108800000,887.88,893.89,870.23,890.3,45661.029,1765123199999,40223777.75513,358648,,,
1765123200000,890.3,906.0,886.6,903.8,31166.511,1765137599999,27992390.10958,239936,,,
1765137600000,903.8,905.21,881.08,894.37,20339.041,1765151999999,18162258.69308,208191,,,
1765152000000,894.38,909.68,891.12,902.01,20357.301,1765166399999,18353143.75482,184574,,,
1765166400000,902.02,905.84,900.42,903.1,15272.644,1765180799999,13788916.15682,144930,,,
1765180800000,903.1,912.65,902.62,905.93,17934.211,1765195199999,16289277.48109,158913,,,
1765195200000,905.93,913.29,896.33,896.56,33966.033,1765209599999,30760509.12059,310309,,,
1765209600000,896.57,900.81,888.93,894.78,20898.369,1765223999999,18710007.04674,227469,,,
1765224000000,894.78,905.0,894.75,897.12,12925.502,1765238399999,11633564.99449,113879,,,
1765238400000,897.13,899.74,888.16,894.04,16455.728,1765252799999,14700074.14806,147079,,,
1765252800000,894.05,896.26,884.54,889.16,23423.253,1765267199999,20823660.92392,161334,,,
1765267200000,889.18,889.19,883.58,887.16,20480.707,1765281599999,18158906.24043,139396,,,
1765281600000,887.17,908.9,881.78,907.67,43695.458,1765295999999,39040799.9425,318247,,,
1765296000000,907.67,928.0,907.67,914.21,76667.15,1765310399999,70477370.26933,405849,,,
1765310400000,914.21,914.4,893.97,897.3,28923.277,1765324799999,26135229.24122,212627,,,
1765324800000,897.3,898.96,887.26,890.51,34019.047,1765339199999,30354008.62541,173801,,,
1765339200000,890.51,897.05,889.1,894.19,20188.233,1765353599999,18022035.68998,112237,,,
1765353600000,894.2,896.16,884.53,886.67,27894.594,1765367999999,24826347.51209,170982,,,
1765368000000,886.67,892.6,884.27,891.4,26809.368,1765382399999,23840460.23311,245163,,,
1765382400000,891.39,905.17,889.73,901.95,42232.198,1765396799999,37916131.44688,322877,,,
1765396800000,901.96,915.0,890.72,893.43,35189.581,1765411199999,31734577.84234,295306,,,
1765411200000,893.43,894.7,861.46,868.19,53522.898,1765425599999,46759622.69153,352498,,,
1765425600000,868.19,873.86,864.84,866.88,26940.162,1765439999999,23427730.03709,175414,,,
1765440000000,866.87,869.0,862.25,866.61,22144.007,1765454399999,19171005.43379,173715,,,
1765454400000,866.6,870.9,859.54,865.91,32556.221,1765468799999,28180662.33574,305586,,,
1765468800000,865.9,881.21,861.09,876.05,22767.139,1765483199999,19854194.31817,227070,,,
1765483200000,876.05,891.5,875.83,885.91,24546.437,1765497599999,21721372.35293,201923,,,
1765497600000,885.92,896.07,880.0,892.42,20301.545,1765511999999,18033763.28991,141979,,,
1765512000000,892.41,894.15,886.27,889.25,16357.61,1765526399999,14560696.82243,106443,,,
1765526400000,889.26,889.48,883.5,886.09,16792.455,1765540799999,14881773.41497,132157,,,
1765540800000,886.08,892.31,872.37,874.18,29376.497,1765555199999,25981626.73262,275343,,,
1765555200000,874.18,882.11,870.58,877.35,21523.199,1765569599999,18864583.67825,258339,,,
1765569600000,877.35,882.66,875.2,881.58,6289.16,1765583999999,5529711.17546,59694,,,
1765584000000,881.59,887.63,880.32,887.35,11162.182,1765598399999,9856283.07484,62386,,,
1765598400000,887.34,889.2,883.7,886.21,11074.25,1765612799999,9813765.92038,85756,,,
1765612800000,886.2,894.26,885.8,892.11,17323.383,1765627199999,15423101.6041,121295,,,
1765627200000,892.1,899.99,886.94,898.92,25761.366,1765641599999,23041981.21271,188378,,,
1765641600000,898.92,904.22,891.2,893.49,19283.434,1765655999999,17323397.17146,139430,,,
1765656000000,893.48,897.36,889.49,896.82,7796.439,1765670399999,6972864.02344,52804,,,
1765670400000,896.82,899.5,894.26,895.55,10026.819,1765684799999,8990303.27869,61143,,,
1765684800000,895.55,896.77,892.11,896.18,10764.571,1765699199999,9625022.95753,69164,,,
1765699200000,896.19,898.68,884.12,888.77,20898.951,1765713599999,18650653.68837,157334,,,
1765713600000,888.78,894.73,883.04,886.51,23991.956,1765727999999,21330904.87598,208323,,,
1765728000000,886.52,888.5,880.77,883.31,17986.443,1765742399999,15896410.01136,178240,,,
1765742400000,883.31,884.9,870.11,877.27,27245.288,1765756799999,23949084.0137,184478,,,
1765756800000,877.27,895.42,876.31,888.96,25016.568,1765771199999,22163235.91802,195048,,,
