open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1770019200000,752.58,760.33,752.57,758.4,6266.631,1770022799999,4748053.93983,69115,,,
1770022800000,758.41,767.35,755.32,764.03,11185.822,1770026399999,8524307.78984,89841,,,
1770026400000,764.03,765.47,759.52,760.16,8009.204,1770029999999,6107929.85015,65990,,,
1770030000000,760.17,766.19,760.17,762.36,6824.228,1770033599999,5213624.27198,60982,,,
1770033600000,762.37,769.57,762.37,766.46,7078.144,1770037199999,5426151.0838,62060,,,
1770037200000,766.46,769.44,763.71,767.74,6176.408,1770040799999,4733737.87039,50606,,,
1770040800000,767.74,775.31,761.86,769.4,21156.879,1770044399999,16285562.75886,156153,,,
1770044400000,769.41,781.09,767.46,777.86,13939.651,1770047999999,10807450.75367,128940,,,
1770048000000,777.87,781.58,774.52,775.31,8539.288,1770051599999,6644737.34271,73477,,,
1770051600000,775.32,778.3,772.53,774.93,7236.997,1770055199999,5615764.03231,59847,,,
1770055200000,774.93,777.75,772.22,774.7,6648.634,1770058799999,5150147.21675,49611,,,
1770058800000,774.7,776.09,769.72,770.39,3648.925,1770062399999,2820499.2192,38385,,,
1770062400000,770.38,773.75,767.6,769.66,6912.912,1770065999999,5324867.90787,50345,,,
1770066000000,769.67,774.6,769.52,773.91,4442.201,1770069599999,3433013.31446,35023,,,
1770069600000,773.9,776.0,773.5,775.95,3745.858,1770073199999,2903209.77053,21201,,,
1770073200000,775.95,776.95,773.64,773.94,2717.812,1770076799999,2107299.04659,25045,,,
1770076800000,773.94,774.69,769.9,774.56,4257.449,1770080399999,3289583.33911,43590,,,
1770080400000,774.56,775.25,770.33,773.92,2411.773,1770083999999,1863004.06851,33348,,,
1770084000000,773.92,774.0,763.7,764.24,6380.677,1770087599999,4902820.38048,44790,,,
1770087600000,764.24,773.32,762.7,772.3,6560.819,1770091199999,5034092.05549,56895,,,
1770091200000,772.3,779.01,770.98,777.77,5191.56,1770094799999,4024093.78015,41106,,,
1770094800000,777.77,778.53,773.61,774.05,3321.565,1770098399999,2577144.35464,36077,,,
1770098400000,774.06,779.08,771.12,777.98,6246.236,1770101999999,4846811.34378,50800,,,
1770102000000,777.98,783.57,777.02,782.08,7854.183,1770105599999,6135248.69409,72905,,,
1770105600000,782.09,782.7,777.88,779.65,6846.381,1770109199999,5346398.27355,54781,,,
1770109200000,779.66,780.71,769.48,772.08,10959.776,1770112799999,8475050.06025,91564,,,
1770112800000,772.08,773.63,765.97,767.84,6050.47,1770116399999,4656026.01302,63061,,,
1770116400000,767.84,770.86,767.3,768.87,4922.683,1770119999999,3785129.08667,49906,,,
1770120000000,768.87,775.71,767.99,774.45,5255.172,1770123599999,4059585.58635,51463,,,
1770123600000,774.45,776.54,773.08,775.24,4524.974,1770127199999,3505609.51605,49224,,,
1770127200000,775.24,776.4,765.32,765.45,8153.871,1770130799999,6290135.00976,84632,,,
1770130800000,765.44,778.22,764.29,776.75,14475.821,1770134399999,11158875.23383,134264,,,
1770134400000,776.75,776.76,763.3,763.69,13280.68,1770137999999,10186536.56172,119259,,,
1770138000000,763.69,764.75,750.57,750.86,20804.838,1770141599999,15741294.93139,137500,,,
1770141600000,750.86,753.13,736.19,736.69,40218.037,1770145199999,29963217.01024,237979,,,
1770145200000,736.69,759.81,736.08,757.88,21329.952,1770148799999,16012489.07814,189285,,,
1770148800000,757.87,775.41,752.28,771.49,21876.788,1770152399999,16776601.48658,146964,,,
