open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,price_volatility,volume_ma,price_change_pct,hl_range,true_range,atr,buy_pressure
2025-02-24,2819.7,2839.95,2076.26,2518.11,6704218.924,2025-03-02 23:59:59.999,15867061335.796768,34415210,3235100.4451,7656547300.938595,0,,,,36.782002254052934,763.6899999999996,,48.2546957635717
2025-03-03,2518.12,2523.56,1989.66,2020.41,5364278.6674,2025-03-09 23:59:59.999,11684745412.530464,26974335,2570732.916,5599490858.545888,0,,,-19.76482361771329,26.83373038609611,533.8999999999999,,47.92317989784828
2025-03-10,2020.43,2152.4,1754.28,1887.0,4688568.5488,2025-03-16 23:59:59.999,8968293090.227163,20052703,2317784.8093,4434448236.380612,0,,,-6.6031152092892125,22.69421073032812,398.1200000000001,,49.43480691762985
2025-03-17,1887.01,2069.9,1872.31,2005.99,2463197.0745,2025-03-23 23:59:59.999,4853717930.178928,10893128,1203096.0435,2370608368.7218513,0,,,6.305776364599902,10.553273763425937,197.59000000000015,,48.84286588170028
2025-03-24,2005.99,2104.11,1767.69,1807.74,2960069.0978,2025-03-30 23:59:59.999,5815598225.19042,11589219,1392977.8379,2732441174.605156,0,,,-9.88290071236646,19.031617534748744,336.4200000000001,,47.05896355376626
2025-03-31,1807.74,1957.0,1537.5,1580.76,3964057.6385,2025-04-06 23:59:59.999,7094162396.628328,17173487,1921236.8988,3443671488.667658,0,,,-12.556009160609383,27.284552845528452,419.5,,48.46642188399149
2025-04-07,1580.77,1689.0,1385.05,1597.76,7601517.2827,2025-04-13 23:59:59.999,11742052640.040869,24146305,3825236.4262,5913582761.218854,0,,,1.0754320706495513,21.94505613515758,303.95000000000005,,50.322011829213466
2025-04-14,1597.76,1691.5,1538.07,1587.36,2882924.9212,2025-04-20 23:59:59.999,4633183231.123708,14341081,1459967.429,2346790164.239029,0,,,-0.6509112757861035,9.975488761889906,153.43000000000006,,50.64188173142911
2025-04-21,1587.36,1857.47,1537.26,1791.29,4456545.8725,2025-04-27 23:59:59.999,7712990841.023184,20500943,2273874.9549,3936702723.276753,0,,,12.847117226086091,20.829918166087715,320.21000000000004,,51.023259267483276
2025-04-28,1791.29,1873.17,1731.7,1808.86,2941122.6775,2025-05-04 23:59:59.999,5335733332.269067,15082024,1470691.778,2669955442.3540606,0,,,0.9808573709449542,8.169428884910783,141.47000000000003,,50.00443501561488
2025-05-05,1808.86,2608.13,1752.0,2514.57,6134223.597,2025-05-11 23:59:59.999,13476545428.782907,28407994,3102128.2073,6803506243.916759,0,,,39.01407516336257,48.86586757990868,856.1300000000001,,50.57083685076502
2025-05-12,2514.58,2738.5,2323.21,2497.78,5609427.8904,2025-05-18 23:59:59.999,14292897536.324394,28272064,2865995.3618,7312687945.094864,0,,,-0.667708594312344,17.87569784909672,415.28999999999996,,51.09247177782385
2025-05-19,2497.78,2734.23,2348.38,2551.22,5076059.3723,2025-05-25 23:59:59.999,12935524012.843035,29436180,2541134.7406,6480239866.6699,0,,,2.139499875889772,16.4304754767116,385.8499999999999,,50.06117056996899
