open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,price_volatility,volume_ma,price_change_pct,hl_range,true_range,atr,buy_pressure
2026-02-14 20:00:00,2088.52,2098.89,2078.63,2086.59,26501.3663,2026-02-14 23:59:59.999,55351273.881094,346892,12260.2714,25612621.746651,0,,,,0.9746804385580774,20.259999999999764,,46.262789854725334
2026-02-15 00:00:00,2086.59,2090.5,2030.9,2058.94,241490.3874,2026-02-15 03:59:59.999,494661116.53837,1025765,73708.7558,151162698.00054,0,,,-1.3251285590365147,2.9346595105618154,59.59999999999991,,30.522438840561485
2026-02-15 04:00:00,2058.94,2103.32,2058.94,2091.41,80534.6926,2026-02-15 07:59:59.999,167935854.595095,817986,37066.188,77259788.215153,0,,,1.5770250711531153,2.1554780615268103,44.38000000000011,,46.02511886908227
2026-02-15 08:00:00,2091.41,2096.82,2054.36,2061.96,52092.5746,2026-02-15 11:59:59.999,107924289.962196,587947,24237.9027,50201397.821815,0,,,-1.4081409192841066,2.066823730991649,42.460000000000036,,46.528517521190054
2026-02-15 12:00:00,2061.96,2068.63,1993.3,2011.29,115706.5194,2026-02-15 15:59:59.999,233267435.471176,1157354,54576.9509,110001276.807446,0,,,-2.457370657044755,3.7791601866252025,75.33000000000015,,47.16843198033317
2026-02-15 16:00:00,2011.29,2011.3,1928.88,1942.23,289683.7113,2026-02-15 19:59:59.999,568752281.33173,1607912,103597.9628,203154819.351677,0,,,-3.433617230732511,4.272945958276297,82.41999999999985,,35.76243977788336
2026-02-15 20:00:00,1942.22,1974.51,1933.77,1966.58,55270.2099,2026-02-15 23:59:59.999,108113530.981911,667347,30315.4696,59313472.709105,0,,,1.2537135148772194,2.1067655408864554,40.74000000000001,,54.849564810500205
2026-02-16 00:00:00,1966.59,1981.2,1948.76,1958.78,47402.3615,2026-02-16 03:59:59.999,93117944.253116,633565,25592.3883,50279298.863486,0,,,-0.39662764799804906,1.6646482891684997,32.440000000000055,,53.98969057691355
2026-02-16 04:00:00,1958.78,1978.64,1952.91,1971.13,38495.4814,2026-02-16 07:59:59.999,75686595.230646,392641,18299.2701,35986188.211999,0,,,0.6304944914691912,1.3175210327152822,25.730000000000018,,47.536150827302045
2026-02-16 08:00:00,1971.14,1993.35,1957.12,1976.15,51619.9007,2026-02-16 11:59:59.999,102125438.751803,560147,25339.542,50151114.990556,0,,,0.25467625169319774,1.851189502943101,36.23000000000002,,49.088707371341386
2026-02-16 12:00:00,1976.16,2023.51,1937.24,1956.65,110856.7205,2026-02-16 15:59:59.999,219170753.580128,1573431,55466.1926,109713869.923071,0,,,-0.986767198846239,4.4532427577378115,86.26999999999998,,50.034127249867545
2026-02-16 16:00:00,1956.65,1988.4,1956.31,1974.04,57117.5097,2026-02-16 19:59:59.999,112731209.949309,757916,28338.8666,55934165.326029,0,,,0.8887639588071483,1.6403330760462373,32.090000000000146,,49.61502479510237
2026-02-16 20:00:00,1974.04,2004.02,1971.1,1998.33,45855.9695,2026-02-16 23:59:59.999,91284419.175267,558326,25122.5262,50005980.986686,0,,,1.2304715203339311,1.6701334280351112,32.92000000000007,,54.78572686158124
2026-02-17 00:00:00,1998.34,2008.58,1979.7,1985.7,39980.2922,2026-02-17 03:59:59.999,79840609.288619,562676,16323.4046,32609732.17131,0,,,-0.6320277431655419,1.4588068899328122,28.87999999999988,,40.828627560655995
2026-02-17 04:00:00,1985.69,1998.48,1964.72,1985.91,44990.1813,2026-02-17 07:59:59.999,89107988.657486,531420,19511.7055,38658130.307868,0,,,0.01057561565191989,1.7183110061484583,33.75999999999999,,43.36880834041005
2026-02-17 08:00:00,1985.91,1990.88,1961.71,1968.47,47256.3661,2026-02-17 11:59:59.999,93279219.396639,657792,22456.8837,44331730.507848,0,,,-0.878186826190519,1.4869680024060679,29.170000000000073,,47.52139352500911
2026-02-17 12:00:00,1968.47,2002.7,1941.66,1968.58,117605.2683,2026-02-17 15:59:59.999,231451528.292015,1938442,60678.2798,119369969.678351,0,,,0.005588096338771109,3.143701780950319,61.039999999999964,,51.594865329685234
2026-02-17 16:00:00,1968.59,2015.33,1954.03,1998.14,117627.2187,2026-02-17 19:59:59.999,233881356.847481,2037979,60943.5128,121201094.251864,0,,,1.5015899785632447,3.13710639038295,61.299999999999955,,51.810723294777695
2026-02-17 20:00:00,1998.15,2004.0,1987.57,1991.66,38787.6161,2026-02-17 23:59:59.999,77400596.227537,692532,17033.9167,33991947.450167,0,,,-0.32430160048845247,0.8266375523880952,16.430000000000064,,43.9158639089449
