open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,price_volatility,volume_ma,price_change_pct,hl_range,true_range,atr,buy_pressure
2026-02-14 20:00:00,69873.99,70028.59,69732.75,70023.09,434.13483,2026-02-14 20:59:59.999,30348597.058958,103572,302.79621,21168002.5695673,0,,,,0.4242482907959266,295.8399999999965,,69.74704379282353
2026-02-14 21:00:00,70023.1,70250.46,69668.05,69935.86,640.89584,2026-02-14 21:59:59.999,44887673.1457203,138657,287.51326,20139082.9674697,0,,,-0.12457319435631442,0.8359786157356256,582.4100000000035,,44.86115247682057
2026-02-14 22:00:00,69935.86,70100.0,69781.0,69959.75,292.90739,2026-02-14 22:59:59.999,20491652.4459006,98626,149.32309,10446503.6375842,0,,,0.03415987163095657,0.4571444949198206,319.0,,50.979625334819985
2026-02-14 23:00:00,69959.74,70020.0,69723.18,69822.95,336.66314,2026-02-14 23:59:59.999,23514767.7290055,91573,124.27718,8680769.482433,0,,,-0.19554100750789338,0.42571208025796736,296.820000000007,,36.91440054886911
2026-02-15 00:00:00,69822.94,69864.74,69600.0,69777.07,292.27775,2026-02-15 00:59:59.999,20375685.459802,113009,112.73407,7859149.3477618,0,,,-0.06570905411471539,0.3803735632183983,264.74000000000524,,38.57086966079354
2026-02-15 01:00:00,69777.06,69902.7,69350.0,69717.65,400.20039,2026-02-15 01:59:59.999,27859273.3290135,122744,171.77474,11957816.8434757,0,,,-0.08515691472860132,0.7969718817591884,552.6999999999971,,42.92218205984257
2026-02-15 02:00:00,69717.65,69753.9,69341.27,69480.01,375.21945,2026-02-15 02:59:59.999,26085178.062867,108988,148.1553,10298018.5081037,0,,,-0.340860599862447,0.595071304578053,412.6299999999901,,39.48497339357009
2026-02-15 03:00:00,69480.0,69990.02,69251.5,69954.5,697.2437,2026-02-15 03:59:59.999,48534910.1196413,194822,366.59436,25530758.1783354,0,,,0.6829158487455578,1.0664317740410014,738.5200000000041,,52.57765111395054
2026-02-15 04:00:00,69954.5,70518.57,69459.35,70183.99,2275.16813,2026-02-15 04:59:59.999,159529154.2707349,270353,827.25539,58079383.39421,0,,,0.32805609360371246,1.5249494848425749,1059.2200000000012,,36.3601871480153
2026-02-15 05:00:00,70184.0,70472.43,70132.54,70267.61,540.45783,2026-02-15 05:59:59.999,38009718.491027,124166,303.6488,21355467.8012736,0,,,0.1191439814122841,0.48463951255722304,339.8899999999994,,56.18362490927369
2026-02-15 06:00:00,70267.6,70540.99,70184.09,70405.12,505.71551,2026-02-15 06:59:59.999,35590926.9296122,113908,281.15082,19790972.9483636,0,,,0.1956947162426559,0.5085198084067326,356.90000000000873,,55.59466032592118
2026-02-15 07:00:00,70405.12,70926.42,70307.11,70828.42,1425.80275,2026-02-15 07:59:59.999,100818700.42052,291940,913.8012,64616278.8702262,0,,,0.6012346829321613,0.8808639695188689,619.3099999999977,,64.09029580003265
2026-02-15 08:00:00,70828.43,70983.0,70182.31,70446.52,898.37828,2026-02-15 08:59:59.999,63427044.002684,265646,519.49674,36687132.0991956,0,,,-0.5391903419559418,1.1408715387111115,800.6900000000023,,57.8260574153685
2026-02-15 09:00:00,70446.52,70668.0,70370.3,70419.11,334.99126,2026-02-15 09:59:59.999,23626782.6819129,146335,172.22452,12149020.9028908,0,,,-0.03890894823478375,0.42304779146884,297.6999999999971,,51.41164578443031
2026-02-15 10:00:00,70419.12,70523.94,70208.16,70427.02,382.24903,2026-02-15 10:59:59.999,26896459.0414896,149283,178.68224,12572428.8915949,0,,,0.011232746338318833,0.44977677808391336,315.77999999999884,,46.74498192971216
2026-02-15 11:00:00,70427.02,70543.14,70267.6,70295.22,457.63561,2026-02-15 11:59:59.999,32196739.0953158,113356,102.36833,7203390.0876977,0,,,-0.18714408191629062,0.3921295163062259,275.5399999999936,,22.368960754605613
2026-02-15 12:00:00,70295.22,70418.48,69309.87,69314.21,1027.34588,2026-02-15 12:59:59.999,71858774.6782687,279392,331.67351,23189420.3976197,0,,,-1.395557194358299,1.5994980224317268,1108.6100000000006,,32.28450285895924
2026-02-15 13:00:00,69314.22,69620.06,68772.2,68930.0,1749.29694,2026-02-15 13:59:59.999,121033375.9862923,411616,582.65222,40318433.6389265,0,,,-0.5543019245260239,1.2328528097109015,847.8600000000006,,33.307793930057414
2026-02-15 14:00:00,68930.0,69219.71,68845.72,69170.51,629.32577,2026-02-15 14:59:59.999,43453116.7417166,216795,264.84222,18286125.0753474,0,,,0.3489191933845781,0.5432291215779358,373.99000000000524,,42.083485632568326
2026-02-15 15:00:00,69170.51,69255.6,68888.0,69099.99,446.59665,2026-02-15 15:59:59.999,30843191.1205264,178676,251.9965,17403096.3901582,0,514.7498355512159,707.1253065,-0.10195096147186389,0.5336197886424425,367.6000000000058,511.2875000000007,56.42597184730338
2026-02-15 16:00:00,69100.0,69100.0,68658.0,69017.75,1442.09011,2026-02-15 16:59:59.999,99361312.7351733,172962,419.37001,28908508.6654069,0,552.1805507459578,757.5230705,-0.11901593618176554,0.6437705729849398,442.0,518.5955000000009,29.080707723597104
2026-02-15 17:00:00,69017.76,69085.22,68203.6,68641.21,1194.71218,2026-02-15 17:59:59.999,81977689.7653447,246222,407.61798,27965736.4919916,0,616.5199681358798,785.2138875,-0.5455697990734198,1.2926297145605148,881.6199999999953,533.5560000000005,34.11850877757018
2026-02-15 18:00:00,68641.21,68800.0,68274.31,68451.44,2695.36643,2026-02-15 18:59:59.999,184610012.4697822,289477,762.31269,52241490.4256496,0,685.3776490412173,905.3368395,-0.2764665716120107,0.7699675031501634,525.6900000000023,543.8905000000007,28.28233970399342
2026-02-15 19:00:00,68451.45,68560.84,68000.0,68286.63,2807.35363,2026-02-15 19:59:59.999,191406342.87883127,287968,878.11271,59906270.2491414,0,757.0545033976998,1028.871364,-0.24076922267814993,0.8247647058823477,560.8399999999965,557.0915000000001,31.279020235152917
2026-02-15 20:00:00,68286.64,68560.22,68120.0,68450.0,399.94279,2026-02-15 20:59:59.999,27348409.7449498,114691,207.25217,14173543.4850022,0,802.6411114136355,1034.2546160000002,0.23924156163512844,0.6462419260129201,440.22000000000116,565.8654999999999,51.82045412045058
2026-02-15 21:00:00,68450.0,68950.16,68450.0,68852.01,407.5596,2026-02-15 21:59:59.999,28025359.5098478,117563,242.95638,16706942.9548345,0,818.5403338695753,1034.6225765,0.5873046018991968,0.7306939371804289,500.1600000000035,563.2385000000002,59.61247876384215
2026-02-15 22:00:00,68852.01,69078.49,68801.06,68999.96,384.07496,2026-02-15 22:59:59.999,26485471.7440331,101944,190.68455,13149329.840813,0,827.5678014195059,1035.065352,0.21488116323693518,0.40323506643648743,277.43000000000757,556.4785000000011,49.64774324262118
2026-02-15 23:00:00,68999.96,68999.96,68319.64,68832.58,521.04745,2026-02-15 23:59:59.999,35740942.8574281,166777,224.23517,15384383.6328796,0,834.7059422114803,1026.2555395,-0.2425798507709298,0.9957897904614355,680.320000000007,553.5685000000012,43.035460590009606
2026-02-16 00:00:00,68832.59,69065.5,68700.0,68845.81,349.86984,2026-02-16 00:59:59.999,24099016.1063651,152975,191.04234,13159468.4757311,0,827.7249170270052,929.990625,0.019220549338694326,0.5320232896652111,365.5,518.8825000000012,54.603832099388725
2026-02-16 01:00:00,68845.81,69041.97,68454.54,68630.81,270.08273,2026-02-16 01:59:59.999,18563135.3251769,134938,112.70345,7747962.2602354,0,818.1912780054562,916.47187,-0.31229206250895647,0.8581315424806122,587.4300000000076,531.2595000000016,41.72923237261412
2026-02-16 02:00:00,68630.81,68734.0,68243.68,68320.48,683.734,2026-02-16 02:59:59.999,46809184.4938676,183640,207.46912,14201582.3457946,0,804.9832860206604,925.3727945,-0.45217301092614903,0.7184841145729642,490.320000000007,537.9305000000015,30.343542956763887
2026-02-16 03:00:00,68320.49,68463.96,68143.22,68424.82,453.41167,2026-02-16 03:59:59.999,30966321.1575135,125124,184.19929,12583164.9159281,0,726.732706146588,876.7532405,0.15272140945146173,0.4706851246536416,320.74000000000524,523.0020000000019,40.625176233333384
2026-02-16 04:00:00,68424.82,68894.52,68417.17,68870.07,465.20741,2026-02-16 04:59:59.999,31967077.7521885,96129,260.05163,17871786.5135304,0,654.0349175233073,855.0946970000001,0.6507141706766584,0.6977049766893396,477.3500000000058,506.835000000002,55.90014785018149
2026-02-16 05:00:00,68870.07,68900.0,68293.28,68385.29,353.88428,2026-02-16 05:59:59.999,24241319.3902856,119780,150.46105,10304184.4651864,0,577.7231856035623,856.0393479999999,-0.7039051942302588,0.8884036613851336,606.7200000000012,522.2860000000022,42.517019970483005
2026-02-16 06:00:00,68385.29,68527.8,68228.76,68450.8,240.56615,2026-02-16 06:59:59.999,16454218.1625968,91793,133.71468,9145941.376983,0,462.53382541994597,848.9552040000001,0.09579545542617307,0.43829024593149307,299.04000000000815,521.4490000000027,55.58333123758268
2026-02-16 07:00:00,68450.8,68672.59,68380.0,68587.9,362.20306,2026-02-16 07:59:59.999,24826036.0178163,105665,208.29765,14276562.6022176,0,305.5966877623043,844.1835765,0.20028984321585064,0.42788827142438796,292.5899999999965,522.3015000000029,57.50852850332077
2026-02-16 08:00:00,68587.89,68798.7,68542.63,68762.85,301.81895,2026-02-16 08:59:59.999,20734468.2709922,74059,184.47707,12672633.6460877,0,273.0813451678072,807.90723,0.2550741457312711,0.3735923176568982,256.06999999999243,479.67450000000247,61.12176521719396
2026-02-16 09:00:00,68762.86,69060.77,68748.02,68992.71,453.08481,2026-02-16 09:59:59.999,31234383.695342,118343,271.52581,18716923.7701864,0,276.19683110910574,743.0966235,0.33427933833458656,0.45492219266823974,312.75,452.9190000000024,59.92825272601833
2026-02-16 10:00:00,68992.7,68992.71,68690.85,68798.22,358.68374,2026-02-16 10:59:59.999,24693641.8221535,108798,171.99257,11841516.8455718,0,254.79480039461765,729.564522,-0.281899348496395,0.43944717527880434,301.8600000000006,449.31250000000216,47.95103619695724
2026-02-16 11:00:00,68798.21,68918.22,68338.9,68812.83,495.50759,2026-02-16 11:59:59.999,34009382.6813148,191379,274.47589,18843687.1764405,0,237.70020632527903,732.010069,0.02123601453642987,0.847716307988579,579.320000000007,459.89850000000223,55.3928729931261
2026-02-16 12:00:00,68812.84,69848.48,68807.54,69763.24,1602.28029,2026-02-16 12:59:59.999,111155436.3429902,462924,1023.24745,70991948.4303448,0,333.9497190658899,740.019578,1.3811523229025902,1.512828390609521,1040.9400000000023,489.84550000000235,63.86195077017393
