open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-02-15,69822.94,70983.0,68000.0,68832.58,22290.05208,2026-02-15 23:59:59.999,1545094572.1368144,4598633,8861.59262,615733099.1208996,0
2026-02-16,68832.59,70126.67,67294.11,68892.43,15515.76534,2026-02-16 23:59:59.999,1062797918.2535973,5233849,8153.4314,558909191.7674918,0
2026-02-17,68892.43,69241.5,66621.06,67503.52,16489.06921,2026-02-17 23:59:59.999,1117987651.294812,5994853,7538.45107,511426190.89324033,0
2026-02-18,67503.52,68476.22,65870.0,66461.0,15492.43839,2026-02-18 23:59:59.999,1040493524.6521236,4548997,7895.05707,530458178.1385649,0
2026-02-19,66461.0,67320.0,65631.83,67003.73,14542.26988,2026-02-19 23:59:59.999,968863572.7821527,4679351,7106.70741,473456223.07210714,0
2026-02-20,67003.73,68318.39,66280.2,68020.01,35351.87091,2026-02-20 23:59:59.999,2378079150.5678477,5044912,15001.46034,1010970043.1452411,0
2026-02-21,68020.0,68698.7,67534.69,68591.9,6867.44402,2026-02-21 23:59:59.999,468057961.9007641,1309924,3522.96369,240128340.94930887,0
