open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1771833600000,65915.7,65922.9,65534.6,65639.0,6455.79,1771837199999,424014160.1089,152469,2839.673,186499058.729
1771837200000,65639.0,66432.9,65633.8,66374.8,11681.811,1771840799999,772326008.1399,234873,6542.227,432454926.597
1771840800000,66374.9,66574.5,66182.4,66291.1,7254.377,1771844399999,481395336.6397,167958,3499.054,232230157.9594
1771844400000,66291.2,66462.1,66072.5,66170.8,5334.809,1771847999999,353278704.6981,117303,2325.282,153992565.757
1771848000000,66170.8,66490.0,65860.9,66249.9,10192.338,1771851599999,674562233.5826,204789,5077.938,336133451.6863
1771851600000,66250.0,66397.8,66067.7,66099.9,6492.762,1771855199999,429890692.9984,153934,3863.892,255825721.6605
1771855200000,66099.9,66234.6,65500.0,65895.5,16521.43,1771858799999,1088474386.9966,397972,7777.533,512444346.6878
1771858800000,65895.6,66240.4,65556.6,65633.1,10861.521,1771862399999,715114477.3641,356416,5981.055,393836453.4973
1771862400000,65633.1,65701.2,65155.0,65343.1,13293.019,1771865999999,869635212.8978,371256,6501.116,425267849.7239
1771866000000,65343.0,65431.4,64111.8,64787.3,21891.512,1771869599999,1415460073.534,493672,10746.933,694871318.9143
1771869600000,64787.2,65149.0,64553.3,64602.9,10623.736,1771873199999,688477108.9302,283379,5610.923,363681287.2101
1771873200000,64602.9,64822.9,64050.0,64273.9,11253.569,1771876799999,724437647.7006,293809,5556.685,357730010.7356
1771876800000,64273.9,64460.0,63860.0,64445.9,10007.41,1771880399999,641786636.7758,273777,5008.223,321283364.9496
1771880400000,64445.9,64758.0,64427.5,64554.6,5109.025,1771883999999,329927965.688,135869,2659.905,171767354.4068
1771884000000,64554.6,64989.0,64526.9,64694.3,5115.153,1771887599999,331604017.7978,136207,2556.139,165704445.8221
1771887600000,64694.4,64873.6,64484.2,64625.8,4495.295,1771891199999,290801699.6279,101955,2483.388,160644121.5557
1771891200000,64625.8,64980.0,64625.7,64910.2,4047.921,1771894799999,262461833.7973,115648,2187.326,141808089.8434
1771894800000,64910.2,64910.2,63375.6,64131.0,22474.378,1771898399999,1439809129.7109,533201,10166.328,651320192.8004
1771898400000,64131.0,64480.0,63962.2,64080.3,6227.529,1771901999999,399638758.3958,219609,3030.037,194466681.4413
1771902000000,64080.2,64080.2,63303.9,63570.5,12030.927,1771905599999,765955950.5978,339838,5422.671,345268785.4233
1771905600000,63570.5,63606.3,62818.0,63338.2,18580.85,1771909199999,1173615820.5002,416656,8316.676,525315603.0018
1771909200000,63338.1,63514.4,62655.0,63067.5,12128.199,1771912799999,763864328.0789,317088,5452.553,343479065.2665
1771912800000,63067.5,63290.9,62848.5,63050.4,6001.515,1771916399999,378741166.0552,194495,2942.968,185723661.4243
1771916400000,63050.4,63333.0,62885.4,63155.3,6451.535,1771919999999,407338653.6872,180508,3222.164,203436355.5075
1771920000000,63155.4,63432.4,62965.2,63357.2,5545.127,1771923599999,350705323.0388,152897,2905.591,183761739.5607
1771923600000,63357.2,63384.0,62900.0,63213.3,5799.677,1771927199999,366071145.1996,154410,2687.649,169654936.1628
1771927200000,63213.4,63341.6,63068.6,63250.0,3115.546,1771930799999,196937129.0241,100499,1609.666,101756435.8522
1771930800000,63250.0,63295.9,63027.0,63192.2,3404.0,1771934399999,214986871.7246,107012,1581.01,99856634.7236
1771934400000,63192.1,63319.2,62923.0,62936.0,5583.868,1771937999999,352432381.263,135945,2479.941,156522165.5125
1771938000000,62935.9,63083.7,62401.7,62877.0,16775.853,1771941599999,1053980529.7624,320413,8493.449,533749486.2892
1771941600000,62877.0,63807.5,62727.0,63422.0,19172.078,1771945199999,1212903651.6115,516076,10066.557,637033462.1284
1771945200000,63422.0,63993.1,63270.6,63933.4,14213.937,1771948799999,905471163.8798,428675,7235.225,460945145.7035
1771948800000,63933.4,64388.0,63664.8,64227.3,17533.603,1771952399999,1122708272.0857,425566,9240.245,591763475.2476
1771952400000,64227.4,64491.0,64013.5,64188.8,10364.42,1771955999999,666012424.7339,241783,5022.036,322747795.3532
1771956000000,64188.8,64478.5,63850.0,64395.1,8711.554,1771959599999,559568530.4062,208439,4644.63,298456108.8463
1771959600000,64395.1,64719.1,64214.3,64405.4,7655.551,1771963199999,493262084.3868,200315,4127.023,265946561.4333
1771963200000,64405.4,64566.5,64281.5,64430.8,3535.966,1771966799999,227821843.4473,116543,1661.4,107062251.5075
1771966800000,64430.8,64430.8,63769.2,64009.2,7279.071,1771970399999,466119246.8064,156095,3496.689,223897186.3726
1771970400000,64009.2,64200.0,63943.5,64091.8,2811.42,1771973999999,180197265.7857,74162,1360.287,87203329.709
1771974000000,64091.8,64217.2,63821.5,64031.3,3706.044,1771977599999,237259252.5065,102583,1899.317,121577354.4113
1771977600000,64031.4,64288.0,63876.0,64188.9,3357.423,1771981199999,215159993.078,106784,1765.083,113126145.1946
1771981200000,64189.0,66283.1,64106.0,65860.4,33987.242,1771984799999,2229904157.2068,723085,18507.536,1213299339.6388
1771984800000,65860.4,66279.1,65817.2,65852.0,10049.211,1771988399999,663804050.8326,280351,5264.103,347809379.0525
1771988400000,65852.0,65928.7,65310.5,65361.7,9461.209,1771991999999,620201588.0923,241749,4419.255,289652854.6946
1771992000000,65361.7,65627.5,65053.9,65427.9,7601.452,1771995599999,497145822.2763,186575,4020.944,262983481.2223
1771995600000,65428.0,65488.2,64720.4,64847.9,9492.636,1771999199999,616947979.2144,218819,4436.789,288352629.0629
1771999200000,64847.9,65098.5,64828.8,64862.6,4110.235,1772002799999,267054336.5465,111407,2174.392,141292446.8013
1772002800000,64862.6,65160.4,64735.5,65001.1,5408.19,1772006399999,351496159.5224,131956,2940.14,191148971.0824
1772006400000,65001.2,65550.0,64929.7,65490.9,6516.588,1772009999999,425511603.9424,162181,3791.523,247557611.6479
1772010000000,65491.0,65674.1,65389.4,65524.2,5041.966,1772013599999,330254032.6256,122566,2507.909,164278105.253
1772013600000,65524.2,65640.0,65303.7,65364.4,3393.598,1772017199999,222003672.699,95265,1489.981,97473861.3553
1772017200000,65364.5,65457.3,65161.0,65396.7,4109.429,1772020799999,268335700.2871,104954,1956.875,127790367.4905
1772020800000,65396.6,66222.0,65280.1,66038.7,12344.16,1772024399999,812524152.7446,253403,6758.208,444796192.2191
1772024400000,66038.7,66687.1,65987.3,66209.5,16065.453,1772027999999,1064795862.3996,282233,9705.925,643501152.9232
1772028000000,66209.5,66985.5,66179.2,66936.9,17904.632,1772031599999,1191372456.2057,440044,9508.409,632868266.6511
1772031600000,66936.7,67548.0,66680.0,67362.3,23031.077,1772035199999,1546277178.5697,550371,12351.844,829252539.3062
1772035200000,67362.4,68300.5,67354.2,68249.9,20141.855,1772038799999,1366346790.3798,465856,11077.498,751642350.9391
1772038800000,68249.9,68842.0,67977.7,68625.6,21743.254,1772042399999,1488993815.7935,499591,11339.045,776586726.2278
1772042400000,68625.6,69531.3,68340.0,69293.3,23250.448,1772045999999,1605380714.5554,493470,12679.387,875738984.4908
1772046000000,69293.3,69375.1,68720.8,69005.2,12030.281,1772049599999,829762921.1301,292806,5884.933,405888557.9394
1772049600000,69005.2,69350.0,68567.9,69104.9,11219.91,1772053199999,773461622.7836,255932,5701.123,393080537.388
1772053200000,69104.9,69999.0,68720.0,68874.2,16882.927,1772056799999,1168970041.2012,409373,8707.525,603328036.8744
1772056800000,68874.2,69149.7,68014.8,68402.0,10522.275,1772060399999,721190191.254,259892,5015.196,343751924.8172
1772060400000,68402.0,68665.2,67557.0,67952.5,11573.367,1772063999999,787651652.071,308177,5403.851,367757197.2478
1772064000000,67952.5,68504.3,67690.1,68294.4,9314.348,1772067599999,634969947.0848,313603,4854.411,330908192.4521
1772067600000,68294.3,68666.0,68172.6,68213.9,5815.129,1772071199999,397842259.7393,206847,2952.871,202107375.6113
1772071200000,68213.9,68346.4,67756.8,68219.2,5909.991,1772074799999,401973297.1161,211888,2986.322,203131862.5473
1772074800000,68219.1,68350.0,68003.7,68187.5,3139.778,1772078399999,213987541.3964,128971,1476.775,100664074.2058
1772078400000,68187.4,68850.0,68150.0,68533.1,6339.379,1772081999999,434711934.2091,191067,3425.421,234877336.9117
1772082000000,68533.1,68534.3,68080.0,68408.2,5313.482,1772085599999,362916178.8808,170891,2702.376,184569571.5242
1772085600000,68408.3,68487.8,68025.5,68146.1,3448.274,1772089199999,235262551.3785,129068,1547.328,105571513.4382
1772089200000,68146.1,68269.9,67780.0,67800.0,4904.038,1772092799999,333478716.532,141019,1958.159,133176405.046
1772092800000,67800.0,68218.3,67750.0,67923.3,5660.488,1772096399999,384850319.05,168130,3057.723,207925572.9721
1772096400000,67923.4,68617.3,67900.0,68553.0,7564.554,1772099999999,516873563.1527,179486,4299.814,293728237.1359
1772100000000,68553.0,68689.7,68221.9,68271.9,5677.056,1772103599999,388418636.5,151020,2600.615,177946527.1355
1772103600000,68272.0,68371.3,67952.0,68025.2,4131.917,1772107199999,281556612.0461,120615,1940.62,132246245.3105
1772107200000,68025.2,68270.9,67968.2,68140.9,4562.323,1772110799999,310902320.4422,143981,2418.066,164778532.904
1772110800000,68140.9,68187.0,67810.2,67877.8,5085.134,1772114399999,345874550.5543,157011,2414.077,164222451.773
1772114400000,67877.8,68263.5,67235.8,67659.8,18560.813,1772117999999,1256401135.3032,535621,8549.594,578797129.8801
1772118000000,67659.8,67707.8,66730.7,67353.4,22208.114,1772121599999,1491706554.2312,604765,10217.13,686335096.5339
1772121600000,67353.3,67558.7,66462.0,66617.3,17506.162,1772125199999,1172023353.3593,467561,8582.965,574751352.3874
1772125200000,66617.3,67026.8,66567.9,66795.5,9250.342,1772128799999,617977124.1717,306320,4229.022,282566634.2699
1772128800000,66795.4,67347.4,66536.1,67268.9,10783.8,1772132399999,722943828.43,293187,6141.753,411880104.868
1772132400000,67268.8,67888.0,67246.3,67550.7,9781.421,1772135999999,660912502.2587,262828,5329.739,360145036.9493
1772136000000,67550.7,67790.1,67250.3,67386.5,5013.719,1772139599999,338503003.4659,163016,2311.596,156075143.5155
1772139600000,67386.6,67549.9,67114.0,67432.1,3217.343,1772143199999,216647689.5897,115348,1543.992,103982628.4552
1772143200000,67432.1,67592.9,67269.1,67531.4,2128.634,1772146799999,143578143.866,71456,1023.302,69028653.1909
1772146800000,67531.3,67618.1,67352.3,67448.2,2520.816,1772150399999,170106249.5997,103869,1212.898,81849756.0435
1772150400000,67448.1,67502.9,66959.0,67190.3,5416.236,1772153999999,363901058.063,167068,2509.249,168583433.0339
1772154000000,67190.3,67344.6,66841.6,67315.9,7510.213,1772157599999,503944075.2623,208278,3558.826,238840572.708
1772157600000,67315.9,67500.0,67220.0,67226.5,4414.605,1772161199999,297414876.7895,146507,2173.46,146460428.0803
1772161200000,67226.4,67670.0,67050.0,67557.4,4966.812,1772164799999,334476377.5054,142477,2517.538,169514391.3988
1772164800000,67557.4,68188.8,67533.8,67709.2,11610.448,1772168399999,787540115.1914,252442,5503.064,373385036.5816
1772168400000,67709.1,67887.9,67634.0,67685.8,3511.289,1772171999999,237880741.3999,106705,1809.487,122594186.8322
1772172000000,67685.8,67787.3,67470.0,67617.1,3421.47,1772175599999,231395342.3713,104925,1588.874,107474172.3842
1772175600000,67617.1,67733.7,67417.4,67644.1,4247.954,1772179199999,287001908.7696,124395,2159.074,145893224.5333
1772179200000,67644.1,68050.0,67618.5,67897.4,5538.297,1772182799999,375882789.7266,166988,2951.004,200296801.6331
1772182800000,67897.5,68127.8,67245.0,67318.4,8171.319,1772186399999,553147516.1985,227009,3509.49,237656428.4486
1772186400000,67318.3,67381.0,66540.4,66575.1,17347.378,1772189999999,1160068237.51,341572,8270.158,552898481.1234
1772190000000,66575.2,66762.6,65923.0,66094.1,19157.119,1772193599999,1269809283.7394,381678,8621.25,571409622.3147
1772193600000,66094.0,66198.0,65714.2,65902.4,10737.721,1772197199999,707723160.4589,258445,5049.057,332828581.9567
1772197200000,65902.5,66320.0,65626.1,66240.0,15499.709,1772200799999,1022891085.4983,335974,8389.742,553835022.9014
1772200800000,66240.0,66300.0,65656.0,65855.5,16692.908,1772204399999,1101481989.2851,415337,8384.354,553168299.6298
1772204400000,65855.4,66289.8,65804.8,66072.6,10996.948,1772207999999,726379091.3778,330375,6340.852,418856725.8359
1772208000000,66072.5,66095.2,65433.2,65449.3,13536.014,1772211599999,889792845.389,348588,5738.44,377194489.521
1772211600000,65449.3,65724.3,65080.0,65673.0,12844.531,1772215199999,840054044.2955,387255,6859.638,448728959.3884
1772215200000,65672.9,65772.4,65180.0,65284.8,6397.309,1772218799999,418890504.6911,235444,3154.137,206579795.0908
1772218800000,65284.8,65433.7,65135.3,65365.4,4953.94,1772222399999,323494698.4455,169170,2655.842,173418598.8115
1772222400000,65365.4,65638.0,65365.4,65564.2,4137.96,1772225999999,271199409.0336,155819,2217.152,145311722.3228
1772226000000,65564.3,65721.6,65366.5,65502.3,3322.086,1772229599999,217863217.7949,109310,1740.875,114184802.7628
1772229600000,65502.2,65647.2,64875.6,65609.0,7159.562,1772233199999,467199649.5461,165763,3265.697,213308610.3914
1772233200000,65609.0,65921.7,65517.6,65836.0,4365.536,1772236799999,287220415.6395,120865,2536.817,166916134.8698
1772236800000,65836.0,65990.0,65681.9,65906.3,3731.321,1772240399999,245757673.5923,94913,1961.16,129184392.6307
1772240400000,65906.3,65943.6,65701.2,65747.2,2477.01,1772243999999,163049816.7543,70598,1011.733,66602129.3777
1772244000000,65747.3,65994.7,65734.2,65926.9,1986.768,1772247599999,130918635.4637,58586,1028.053,67752623.6277
1772247600000,65927.0,65949.7,65700.9,65763.8,2469.945,1772251199999,162565344.6732,61935,853.782,56192735.3141
1772251200000,65763.8,65786.8,65441.0,65632.0,4292.979,1772254799999,281691345.0947,86443,1712.45,112375866.5122
1772254800000,65632.1,65700.0,65462.1,65558.6,2751.317,1772258399999,180383591.6988,67430,1266.735,83056360.7298
1772258400000,65558.6,65560.0,62979.5,63173.8,43103.63,1772261999999,2766509810.4727,937901,17687.949,1134719103.8317
1772262000000,63173.8,64298.7,62981.2,63788.4,27050.351,1772265599999,1722992765.0474,573640,13806.329,879550483.9985
1772265600000,63787.4,63851.3,63356.1,63439.7,11400.498,1772269199999,724887112.1008,285554,4906.223,312021211.7409
1772269200000,63439.6,63923.6,63313.9,63621.4,7329.197,1772272799999,466366251.0836,231359,3768.902,239838017.6064
1772272800000,63621.3,64030.0,63377.5,63964.5,7531.393,1772276399999,480211545.9169,210609,3968.149,253147623.223
1772276400000,63964.5,64267.9,63736.0,63810.4,9652.625,1772279999999,617996687.9694,226531,5345.882,342325268.2505
1772280000000,63810.4,64053.3,63782.2,63980.0,4061.843,1772283599999,259653360.1281,129658,2033.274,129983372.736
1772283600000,63979.9,65190.0,63865.6,65069.5,19174.396,1772287199999,1238242743.6511,375670,11360.086,733758140.7688
1772287200000,65069.5,65335.8,64239.3,64402.4,22265.916,1772290799999,1442338609.255,524138,10682.921,692424581.8012
1772290800000,64402.5,64991.8,64175.8,64800.0,10106.884,1772294399999,652549046.9538,273704,5509.908,355826051.2698
1772294400000,64800.1,65170.5,64635.0,65053.8,5441.518,1772297999999,353371681.0021,185404,2953.927,191886022.8927
