timestamp,open_interest,sum_open_interest_value
1771981200000,10434784.78000000,825808867.48920000
1771984800000,10386275.74000000,851155296.89300000
1771988400000,10479019.39000000,863680778.12380000
1771992000000,10520929.86000000,859770388.15920000
1771995600000,10483908.82000000,858775342.13312480
1771999200000,10537832.22000000,856374733.12464960
1772002800000,10595745.58000000,863977094.59320000
1772006400000,10617636.77000000,872238860.65550000
1772010000000,10643689.17000000,877572172.06650000
1772013600000,10578194.82000000,872756965.92735390
1772017200000,10633003.14000000,877284477.35975590
1772020800000,10620871.01000000,885134335.36223780
1772024400000,10558575.62000000,882908093.34440000
1772028000000,10495970.70000000,879471767.26677110
1772031600000,10427424.99000000,892483304.89410000
1772035200000,10514284.76000000,903727840.12543940
1772038800000,10580767.01000000,925817113.37500000
1772042400000,10674310.95000000,945054402.06483070
1772046000000,10642905.05000000,946215601.77612390
1772049600000,10662307.28000000,953103647.75920000
1772053200000,10595905.49000000,946956073.64130000
1772056800000,10422913.68000000,936290335.87440000
1772060400000,10406005.58000000,927178392.65590720
1772064000000,10421677.82000000,917316081.71640000
1772067600000,10281531.20000000,910738033.69600000
1772071200000,10283338.17000000,908841427.46460000
1772074800000,10308972.78000000,908777575.92111160
1772078400000,10288265.11000000,904441385.82010000
1772082000000,10245753.79000000,908626438.03914900
1772085600000,10187223.78000000,893623269.98160000
1772089200000,10170553.42000000,890920671.21874810
1772092800000,10206806.95000000,890047241.52822390
1772096400000,10208530.05000000,890805846.41092130
1772100000000,10282885.43000000,907875954.61470000
1772103600000,10233994.25000000,894591567.41295650
1772107200000,10256375.04000000,889843098.47040000
1772110800000,10210673.40000000,894794185.34714600
1772114400000,10251488.75000000,897825384.72500000
1772118000000,10238084.01000000,890528492.61554490
1772121600000,10198369.41000000,882090936.75608960
1772125200000,10177664.28000000,860258690.02670920
1772128800000,10096618.49000000,856988074.45760070
1772132400000,10029588.06000000,855824749.15980000
1772136000000,9997925.47000000,864242048.09251280
1772139600000,9987217.79000000,858900263.03756830
1772143200000,9995282.63000000,858494825.09070000
1772146800000,9978798.80000000,859185005.82198990
1772150400000,9990703.66000000,857835357.73727660
1772154000000,10006525.39000000,858485905.02292400
1772157600000,10053319.10000000,865389708.12800000
1772161200000,10067555.54000000,871051714.20996280
1772164800000,10020182.24000000,877467358.75680000
1772168400000,9939403.36000000,869598399.96640000
1772172000000,9936869.44000000,869277338.61120000
1772175600000,9962426.85000000,869520615.46800000
1772179200000,9990052.27000000,871842552.45733680
1772182800000,9979577.29000000,873426795.87868520
1772186400000,10026120.79000000,865314602.88005420
1772190000000,9990615.48000000,845805506.53680000
1772193600000,10035060.18000000,838328927.43720000
1772197200000,10060144.36000000,835696191.98520000
1772200800000,9996088.99000000,829859915.57212960
1772204400000,10065855.39000000,828963230.72211900
1772208000000,10170493.09000000,840574229.19500180
1772211600000,10175755.30000000,827288905.89000000
1772215200000,10218207.00000000,836034106.49572170
1772218800000,10294116.33000000,838455775.07850000
1772222400000,10306481.05000000,840160589.68204960
1772226000000,10293390.76000000,837932800.90950690
1772229600000,10201766.04000000,828011262.32437530
1772233200000,10159630.66000000,826892339.41740000
1772236800000,10226954.15000000,836606785.30003120
1772240400000,10224026.97000000,838983653.15820000
1772244000000,10201528.02000000,834015454.56906120
1772247600000,10214848.92000000,838365160.23397890
1772251200000,10181173.72000000,831648339.13840230
1772254800000,10161635.08000000,828986189.82640000
1772258400000,10160503.49000000,828114727.27420310
1772262000000,10249768.31000000,794639090.38450750
1772265600000,10310695.60000000,811039315.89600000
1772269200000,10307514.49000000,803489673.11374520
1772272800000,10361657.64000000,811978380.80045560
1772276400000,10354428.41000000,818517565.81050000
1772280000000,10351636.09000000,814838442.90881040
1772283600000,10394754.22000000,819834265.33140000
1772287200000,10463225.19000000,844498287.92295190
1772290800000,10440441.82000000,837151937.80500280
1772294400000,10359760.23000000,837793809.80010000
1772298000000,10307619.71000000,835123348.90420000
1772301600000,10273008.03000000,835439214.61818060
1772305200000,10224414.15000000,841469284.54500000
1772308800000,10281143.53000000,844801563.86010000
1772312400000,10059625.91000000,853477451.57367470
1772316000000,10012919.80000000,845490947.91200000
1772319600000,9920427.85000000,835796046.36250000
1772323200000,9906834.76000000,835300493.88740550
1772326800000,9892333.10000000,839356572.71765610
1772330400000,9887460.82000000,857446075.11883840
1772334000000,9799491.38000000,861792767.39191830
1772337600000,9827134.43000000,864689558.49570000
1772341200000,9830292.37000000,860248885.29870000
1772344800000,9819124.29000000,856450502.16286270
1772348400000,9846154.45000000,852972360.00350000
1772352000000,9865440.95000000,854152212.69952730
1772355600000,9817160.76000000,836398225.44206760
1772359200000,9871312.64000000,838765435.02080000
1772362800000,9865705.03000000,840459411.50570000
1772366400000,9885593.64000000,841616803.67054410
1772370000000,9884763.19000000,838631090.72057370
1772373600000,9853307.70000000,847778594.50800000
1772377200000,9822127.64000000,842640330.23560000
1772380800000,9776726.40000000,836802596.00501490
