timestamp,open_interest,sum_open_interest_value
1771218000000,265285077.30000000,390791447.37063000
1771221600000,264321958.40000000,384594713.90241410
1771225200000,262503597.50000000,384400584.42128825
1771228800000,261025218.60000000,381201229.24344000
1771232400000,258857069.70000000,380261035.38930000
1771236000000,257717178.50000000,386709925.00443995
1771239600000,258587443.20000000,385010844.18048000
1771243200000,257063645.00000000,381342372.62920300
1771246800000,261743139.80000000,393544895.08765260
1771250400000,258519993.00000000,385127941.47021010
1771254000000,263373115.40000000,393534534.69707286
1771257600000,259784732.80000000,382870739.20064000
1771261200000,258449892.60000000,384185907.49734090
1771264800000,259797595.10000000,385154826.72446570
1771268400000,260729607.30000000,383764323.95276964
1771272000000,260997609.50000000,384814875.44680000
1771275600000,260110332.80000000,386197157.12087670
1771279200000,260831231.20000000,388878491.39576710
1771282800000,261318556.10000000,387477562.76797944
1771286400000,261387742.00000000,388552878.48300000
1771290000000,261648973.90000000,387946933.60153000
1771293600000,261898657.70000000,387190975.54368000
1771297200000,262398122.60000000,389949849.99586000
1771300800000,262753751.90000000,389322234.19023000
1771304400000,262675198.10000000,390189880.10539620
1771308000000,263125338.40000000,387993485.90906554
1771311600000,263193515.50000000,389009346.11912450
1771315200000,264135298.10000000,388859985.86282000
1771318800000,264991654.40000000,388398267.85408000
1771322400000,263010725.40000000,384127164.44670000
1771326000000,261445362.50000000,380324568.82875000
1771329600000,260434136.30000000,378124322.49397000
1771333200000,259851518.30000000,378343810.64480000
1771336800000,262045469.20000000,381840787.05848527
1771340400000,259718748.70000000,372582811.19538110
1771344000000,261894847.10000000,381423655.31644000
1771347600000,258176430.90000000,381145234.98717860
1771351200000,256220343.70000000,375214623.60912800
1771354800000,255452013.30000000,378860880.92523000
1771358400000,256065432.60000000,380205954.32448000
1771362000000,259227740.80000000,385834569.40672000
1771365600000,259387944.10000000,384652164.06316400
1771369200000,258347332.10000000,380731227.24057394
1771372800000,258860903.60000000,381353883.18352000
1771376400000,259063636.80000000,380642201.55024000
1771380000000,258143808.40000000,378516266.25692000
1771383600000,258191718.50000000,380755327.27195000
1771387200000,258137098.50000000,381678460.08022475
1771390800000,258460395.10000000,382418000.58996000
1771394400000,259019321.50000000,382131205.00895000
1771398000000,259064250.60000000,383234551.60239935
1771401600000,259839650.00000000,386173687.83000000
1771405200000,258986409.20000000,385527168.73512000
1771408800000,259086281.50000000,385313117.84680000
1771412400000,258375644.90000000,381813281.20016020
1771416000000,257502366.60000000,377369118.27178580
1771419600000,256377840.60000000,375362796.42246000
1771423200000,257631761.80000000,378254952.67476000
1771426800000,257367005.30000000,376939715.96238000
1771430400000,256275188.20000000,378228300.76607186
1771434000000,255720183.20000000,373046181.04569036
1771437600000,254474699.70000000,370374489.14920586
1771441200000,251325239.00000000,361963123.00909245
1771444800000,253849757.30000000,361025124.83206000
1771448400000,251565586.40000000,357514111.05482130
1771452000000,250455997.40000000,355482981.74506810
1771455600000,248712038.10000000,353096480.49057000
1771459200000,249574624.30000000,354670498.59273000
1771462800000,249792044.00000000,353836652.64581600
1771466400000,249937266.50000000,356385548.30235000
1771470000000,250124736.80000000,356557244.51873610
1771473600000,251219669.80000000,358716566.50742000
1771477200000,250985678.80000000,355587446.63097850
1771480800000,250804735.20000000,354039936.95532554
1771484400000,250265575.20000000,357114062.48477380
1771488000000,248240491.70000000,355476352.68881480
1771491600000,249724344.20000000,353509781.64952000
1771495200000,251490190.10000000,355708796.22564983
1771498800000,253359748.00000000,357287916.62960000
1771502400000,253904256.90000000,357639517.20736270
1771506000000,255258860.10000000,359174742.04671000
1771509600000,256772309.60000000,357452732.19416000
1771513200000,260953133.00000000,365334386.20000000
1771516800000,261461405.60000000,365209291.34208000
1771520400000,264828543.50000000,368588366.84330000
1771524000000,264218484.70000000,368683096.57028717
1771527600000,264242810.80000000,373275815.63638246
1771531200000,263869368.50000000,372504387.51145000
1771534800000,264065122.30000000,372226196.39408000
1771538400000,264019053.70000000,371527612.36664000
1771542000000,263396579.10000000,368886909.02955000
1771545600000,263475298.50000000,370498964.75070000
1771549200000,262327602.90000000,371508351.22698000
1771552800000,263356166.80000000,375124523.98992000
1771556400000,262839099.20000000,372336193.64165807
1771560000000,262408762.30000000,370536266.11960750
1771563600000,262179734.00000000,369626135.58137840
1771567200000,261753605.00000000,371218962.61100000
1771570800000,261767092.60000000,371551496.61227720
1771574400000,261632591.30000000,371241053.75225854
1771578000000,261287690.90000000,370469668.51319546
1771581600000,260652589.90000000,370673586.74170590
1771585200000,259363495.20000000,368373972.23256000
1771588800000,259024538.80000000,363748159.83684000
1771592400000,259490130.90000000,364370538.02410360
1771596000000,264391485.30000000,365687356.17312340
1771599600000,263261727.00000000,368250503.72760000
1771603200000,261122105.50000000,372986815.49620000
1771606800000,256998390.80000000,368051026.85194200
1771610400000,255580806.10000000,365301646.15873000
1771614000000,257780621.60000000,369193406.25552000
1771617600000,257010944.60000000,365726574.16580000
1771621200000,256942757.00000000,364704549.28580000
1771624800000,256687991.50000000,364830642.31895000
1771628400000,254421009.90000000,363652854.18541650
1771632000000,254810250.20000000,363962277.45235320
1771635600000,254236249.30000000,361574793.75446000
1771639200000,254436391.70000000,363945814.68768000
1771642800000,253422693.30000000,362369109.14967000
1771646400000,252820072.70000000,360268603.59750000
1771650000000,252946076.60000000,361131113.56182000
1771653600000,252749345.50000000,360774415.76670000
1771657200000,253581800.30000000,362290946.21107036
1771660800000,254235086.80000000,363657868.15872000
1771664400000,255030084.50000000,365510657.48711040
1771668000000,255224792.20000000,367217431.01736000
1771671600000,255328042.90000000,367446424.11787480
1771675200000,256629771.30000000,370393748.91729000
1771678800000,255967413.20000000,368422531.59960720
1771682400000,255197589.30000000,369290462.40441626
1771686000000,254725046.20000000,370535327.40249640
1771689600000,252630294.60000000,366137085.96378000
1771693200000,251297353.80000000,362044097.61966000
1771696800000,251074043.90000000,361847912.06868000
1771700400000,251390082.50000000,363806920.81562260
1771704000000,251153364.70000000,362313843.91622000
1771707600000,249770248.00000000,358794961.25200000
1771711200000,249501060.50000000,359351427.33710970
1771714800000,248216768.30000000,355786320.24811000
1771718400000,248075480.40000000,354720105.38385390
1771722000000,248123515.80000000,354345192.91398000
1771725600000,248470397.60000000,355803578.98665020
1771729200000,247968945.40000000,352894996.09755224
1771732800000,248339101.70000000,353377301.02112573
1771736400000,249367159.10000000,354596738.77089530
1771740000000,249775041.10000000,354684265.02360994
1771743600000,250279602.70000000,356022734.84075000
1771747200000,250778219.70000000,356205383.26188000
1771750800000,251276188.70000000,356108614.62564000
1771754400000,251965884.50000000,357741162.81310000
1771758000000,252026511.60000000,357928051.77432000
1771761600000,252688348.20000000,359449251.12100446
1771765200000,252289791.70000000,355293847.91345300
1771768800000,250864411.10000000,351034570.45223000
1771772400000,251634830.90000000,351316038.62497634
1771776000000,254542631.40000000,354448506.61151200
1771779600000,254985604.90000000,354833995.10311570
1771783200000,257222450.60000000,356793261.22726000
1771786800000,257633428.50000000,357955885.55790000
1771790400000,258909909.20000000,358768913.50493350
1771794000000,261448489.70000000,361374102.46334000
1771797600000,263394060.40000000,366144083.36204000
1771801200000,264779604.20000000,370655888.62695200
1771804800000,264889093.90000000,368725618.70880000
1771808400000,265953767.80000000,362707748.52564000
1771812000000,270437042.40000000,360059878.25136000
1771815600000,273169835.70000000,366402700.62441000
1771819200000,275256329.60000000,368926058.56288000
1771822800000,280095547.70000000,374739833.26783000
1771826400000,280152474.10000000,375992669.10790690
1771830000000,281538547.70000000,384891348.56067000
1771833600000,281709116.80000000,386054173.66272000
1771837200000,279890633.10000000,382022725.11819000
1771840800000,278499914.30000000,387281980.82558000
1771844400000,277511045.80000000,386260262.28097490
1771848000000,277963048.10000000,388070977.07300070
1771851600000,276665012.60000000,390730298.28376156
1771855200000,279755743.40000000,390377430.86901220
1771858800000,283636965.80000000,392241560.00482000
1771862400000,286261698.40000000,392364677.06523556
1771866000000,284587585.00000000,388661264.83450000
1771869600000,282654165.80000000,385229362.56882000
1771873200000,280705074.30000000,383019960.17314050
1771876800000,280958132.00000000,381147801.87120000
1771880400000,279786412.30000000,379165963.99322240
1771884000000,278182593.70000000,378662288.41756280
1771887600000,277005076.60000000,375480381.33130000
1771891200000,278035750.60000000,375654102.63566000
1771894800000,277413930.70000000,376259268.92874190
1771898400000,277126812.50000000,374091053.79160440
1771902000000,279221259.30000000,376138958.40303000
1771905600000,279844611.90000000,372557131.82247000
1771909200000,280149512.00000000,372822970.56960000
1771912800000,279606339.10000000,372061907.86804200
1771916400000,279164029.90000000,370926338.05948690
1771920000000,279208193.80000000,370230064.97880000
1771923600000,279284253.80000000,371900361.19587165
