timestamp,open_interest,sum_open_interest_value
1771592400000,81262.77200000,5485804105.09256800
1771596000000,79877.73000000,5334610234.73100000
1771599600000,80500.06100000,5396440073.55791900
1771603200000,81286.82300000,5490567231.62880000
1771606800000,81132.92900000,5498314863.36617900
1771610400000,79934.73200000,5402141064.55080000
1771614000000,80206.18800000,5446132775.67056500
1771617600000,80127.43600000,5417944789.03760000
1771621200000,79892.54500000,5410235265.60050000
1771624800000,79793.28400000,5409370246.91320000
1771628400000,79897.90100000,5437255216.61747000
1771632000000,80199.65700000,5452680747.03495700
1771635600000,80487.28700000,5457592415.95547300
1771639200000,80465.58500000,5464908717.41850000
1771642800000,80642.19400000,5481396034.64173200
1771646400000,79323.14000000,5365171287.86600000
1771650000000,79048.90900000,5358196837.37575800
1771653600000,79048.34300000,5361627770.32960000
1771657200000,79094.11300000,5359395989.95709200
1771660800000,79052.24600000,5361402375.96600000
1771664400000,79574.79000000,5412430533.95100000
1771668000000,80748.26900000,5500224866.72330000
1771671600000,80920.33800000,5517367129.75260000
1771675200000,81053.81200000,5516609196.61498400
1771678800000,80747.31500000,5505177686.33509400
1771682400000,80793.51500000,5512314957.67373600
1771686000000,81262.09500000,5559760344.44631000
1771689600000,81591.31600000,5596341616.01083100
1771693200000,81525.58200000,5567147108.35381600
1771696800000,81772.55700000,5593635407.07360000
1771700400000,81810.86900000,5607914180.60370000
1771704000000,81865.70800000,5608857065.63320000
1771707600000,81540.06900000,5559690815.06510100
1771711200000,81459.73000000,5567881066.97830800
1771714800000,80954.43600000,5501603513.24125500
1771718400000,80844.24600000,5494674778.29701600
1771722000000,80532.64500000,5469132987.24000000
1771725600000,80761.17000000,5500748795.76522800
1771729200000,80593.15500000,5470116936.88921000
1771732800000,80432.25500000,5470105421.32462200
1771736400000,80578.56800000,5475329811.31360000
1771740000000,80622.06200000,5478057380.67054500
1771743600000,80038.99300000,5443155769.65590000
1771747200000,80071.68900000,5442831559.43051800
1771750800000,79828.14500000,5423061168.05900000
1771754400000,79602.72500000,5414801100.45513800
1771758000000,79692.86200000,5426812946.46920000
1771761600000,79955.51800000,5451658733.32039500
1771765200000,79731.70400000,5414675046.69839500
1771768800000,79292.11200000,5362113215.57760000
1771772400000,79781.91400000,5379159523.86504800
1771776000000,79709.69500000,5393149992.73050000
1771779600000,79552.40700000,5377877952.29190000
1771783200000,79290.91300000,5341432354.24500000
1771786800000,79369.22800000,5350115594.08365500
1771790400000,79411.21500000,5352490595.67300000
1771794000000,79292.78100000,5341867433.91090000
1771797600000,79065.68000000,5342962652.26050000
1771801200000,78935.13300000,5338477766.94960000
1771804800000,78625.70500000,5316159105.01750000
1771808400000,78220.00700000,5217720320.93990000
1771812000000,79310.28600000,5106678281.13960000
1771815600000,80502.75600000,5212068355.39257800
1771819200000,80806.84100000,5243893345.46230800
1771822800000,81138.38300000,5255917263.26760000
1771826400000,80948.04100000,5264450104.98958400
1771830000000,80037.83400000,5260254529.93140000
1771833600000,79487.87500000,5239506870.92500000
1771837200000,79328.80400000,5207447954.09753400
1771840800000,78426.98900000,5205583552.17610000
1771844400000,78324.67900000,5192166468.31370000
1771848000000,78461.72900000,5192102161.84402200
1771851600000,78093.96400000,5173717305.60360000
1771855200000,77494.95400000,5122436290.32385500
1771858800000,78820.30700000,5193990242.25620000
1771862400000,79414.37400000,5213068449.11450500
1771866000000,79122.29200000,5169534070.11200000
1771869600000,78701.84000000,5097840854.34400000
1771873200000,78506.13200000,5071915760.13078400
1771876800000,79168.66100000,5088344013.52420000
1771880400000,79384.26700000,5116133424.33590000
1771884000000,79399.59100000,5125600897.20950000
1771887600000,79188.23300000,5122793070.83821800
1771891200000,79623.12100000,5146082716.07916200
1771894800000,79921.42900000,5187834687.50343200
1771898400000,79713.27400000,5112241271.16347600
1771902000000,80187.17200000,5139363513.23512600
1771905600000,80823.25000000,5137974414.12500000
1771909200000,80955.64200000,5128277611.51397100
1771912800000,81865.57500000,5163065337.87000000
1771916400000,81835.98100000,5159791336.44240000
1771920000000,81501.27600000,5148264452.24040000
1771923600000,81637.61400000,5173510443.81339600
1771927200000,81787.79100000,5170084347.59940000
1771930800000,81715.09500000,5168514544.51048100
1771934400000,81801.73100000,5169861219.02690000
1771938000000,82404.10200000,5186285730.62956700
1771941600000,82846.24500000,5209115062.24050000
1771945200000,82493.18100000,5231874276.06390000
1771948800000,82820.51500000,5295281564.36080400
1771952400000,81973.58200000,5266064820.07855800
1771956000000,81250.72300000,5215655965.42977000
1771959600000,80292.94000000,5170682587.52299100
1771963200000,79583.68600000,5125619130.30440000
1771966800000,79431.05900000,5118142294.31361100
1771970400000,79585.60200000,5094706307.76959000
1771974000000,79695.67100000,5107638359.46318000
1771977600000,79798.78700000,5109292895.00640000
1771981200000,79790.73400000,5121796580.18476300
1771984800000,77487.03000000,5104001500.50288500
1771988400000,77472.26000000,5102243005.57960500
1771992000000,78305.19500000,5118152833.51200000
1771995600000,78582.05300000,5140995951.14316200
1771999200000,78780.72700000,5108764706.42330000
1772002800000,78766.76300000,5109017041.76380000
1772006400000,78944.82500000,5131701539.06538600
1772010000000,78898.45200000,5166909714.42120000
1772013600000,78813.74900000,5164226411.15027900
1772017200000,78832.28200000,5152985694.05621100
1772020800000,78906.47100000,5159997926.88792300
1772024400000,79366.33300000,5241241518.45380000
1772028000000,78972.40900000,5228925734.26378300
1772031600000,78927.65300000,5283743897.86125100
1772035200000,79325.82700000,5344545015.35291900
1772038800000,79911.76300000,5453402460.05640000
1772042400000,80766.49500000,5543747191.57776450
1772046000000,80146.31300000,5553478035.24796800
1772049600000,79711.50500000,5500055914.45332000
1772053200000,80106.68700000,5537926371.51684900
1772056800000,80266.30800000,5529287705.92704800
1772060400000,79838.73600000,5463452527.08960000
1772064000000,80112.54000000,5443964929.05337100
1772067600000,79860.35400000,5455388558.30640000
1772071200000,80086.93800000,5462417701.92180000
1772074800000,80004.36200000,5458195358.83254300
1772078400000,80000.98200000,5455066960.12500000
1772082000000,79871.58700000,5474160988.57790500
1772085600000,79591.89700000,5444961265.66700000
1772089200000,79602.84800000,5424637837.66432800
1772092800000,79744.68500000,5406689643.00000000
1772096400000,79771.36800000,5418342537.21120000
1772100000000,79806.09700000,5471195898.28473100
1772103600000,79405.26200000,5421156047.26400000
1772107200000,79510.02100000,5408033098.35700000
1772110800000,79482.24900000,5415952239.75960000
1772114400000,79697.47300000,5409972892.18677000
1772118000000,79133.43800000,5355695690.43340000
1772121600000,79579.50300000,5358740488.91460000
1772125200000,79891.44600000,5321401446.02340000
1772128800000,79852.15300000,5335027985.17136100
1772132400000,79942.30900000,5377784985.34879000
1772136000000,79254.65000000,5355246306.39341800
1772139600000,79267.91800000,5340842437.87780000
1772143200000,79207.80300000,5341148492.67630000
1772146800000,79005.36200000,5335846076.29811300
1772150400000,79068.23900000,5333010397.71980000
1772154000000,79417.15500000,5336062469.59650000
1772157600000,79704.77400000,5365398596.10660000
1772161200000,79652.59300000,5354414571.90530000
1772164800000,79162.13900000,5348184399.71088500
1772168400000,79206.07700000,5362972188.20070000
1772172000000,79312.88700000,5368415260.52175800
1772175600000,79322.65500000,5363567895.40050000
1772179200000,79438.46800000,5374039484.40770200
1772182800000,79736.81700000,5414242813.41198100
1772186400000,79261.23200000,5337459289.00320000
1772190000000,77373.51500000,5151157235.82800000
1772193600000,77285.27300000,5108154661.88040000
1772197200000,77383.93300000,5099445995.60462100
1772200800000,76869.21000000,5092193552.86695700
1772204400000,78097.15600000,5144969048.78627800
1772208000000,78429.91500000,5182433518.36442400
1772211600000,79120.83100000,5178656191.02750000
1772215200000,79677.98300000,5233477109.04186200
1772218800000,79748.39600000,5206835492.33044000
1772222400000,79999.83100000,5229058671.27102200
1772226000000,80002.29500000,5245658270.64952900
1772229600000,79539.52700000,5210021959.41210000
1772233200000,79283.18900000,5201928490.38254300
1772236800000,79180.59600000,5213380080.16903600
1772240400000,79076.40700000,5211633402.66410000
1772244000000,79159.07400000,5206053262.38950300
1772247600000,79324.76700000,5229643914.00900000
1772251200000,79391.74300000,5221099249.58465000
1772254800000,79568.56700000,5222252146.20070000
1772258400000,79746.90300000,5228183036.60910000
1772262000000,81215.21200000,5133285132.09242800
1772265600000,80302.90600000,5122594646.35540000
1772269200000,80608.46000000,5113986101.85800000
1772272800000,80721.72800000,5136395370.41026200
1772276400000,80992.71600000,5180950370.68090500
1772280000000,80481.46500000,5135160115.05750000
1772283600000,80284.15700000,5136146159.63244800
1772287200000,79876.79000000,5198689509.09967600
1772290800000,79720.39400000,5134171205.53611200
1772294400000,79010.53800000,5119986098.82837900
1772298000000,79472.63700000,5169997032.87060000
1772301600000,79424.80400000,5194869574.78730700
1772305200000,78138.02600000,5147600318.23580000
1772308800000,77827.03700000,5162939277.16610050
1772312400000,77339.19600000,5175600867.67680000
1772316000000,77047.75900000,5137906694.58730000
1772319600000,77208.23900000,5179133592.18723500
1772323200000,77361.25100000,5179889735.56561300
1772326800000,77497.49600000,5173994944.65385700
1772330400000,77615.39400000,5224703531.72820000
1772334000000,77693.17000000,5252123699.51562000
1772337600000,78276.08800000,5281663382.58240000
1772341200000,78155.02800000,5261147180.04859800
1772344800000,78359.46500000,5271241883.41959200
1772348400000,77799.85200000,5204382199.61400000
1772352000000,77520.15600000,5202679997.76840000
1772355600000,78011.64200000,5190627005.82421700
1772359200000,78395.82500000,5204072766.32536800
1772362800000,78344.08400000,5204661998.77438900
1772366400000,78511.57700000,5216296538.10541400
1772370000000,78656.68800000,5212669394.66207200
1772373600000,78272.77700000,5236840145.18500000
1772377200000,79100.98100000,5287790364.09708200
1772380800000,79254.99600000,5293966018.03853000
