open_time,open_time_iso,close_time,close_time_iso,open,high,low,close,volume,quote_volume,trades,taker_base,taker_quote,price_range,price_range_pct,price_change,price_change_pct,volume_avg_20,price_volatility_20
1764504000000,2025-11-30 12:00:00,1764518399999,2025-11-30 15:59:59,3003.37,3053.02,3000.34,3028.69,60797.768,184462179.918562,474243,32676.1575,99105886.541627,52.679999999999836,1.7540296400376858,25.320000000000164,0.8430529704964811,,
1764518400000,2025-11-30 16:00:00,1764532799999,2025-11-30 19:59:59,3028.69,3049.34,3028.24,3034.71,26922.0897,81799872.694222,309162,10732.9776,32612743.87197,21.100000000000364,0.6966708378870192,6.019999999999982,0.19876580303695596,,
1764532800000,2025-11-30 20:00:00,1764547199999,2025-11-30 23:59:59,3034.71,3041.14,2989.06,2991.26,34536.4317,104134903.787359,380222,16388.421,49442872.598218,52.07999999999993,1.7161442114732521,-43.44999999999982,-1.4317677801173692,,
1764547200000,2025-12-01 00:00:00,1764561599999,2025-12-01 03:59:59,2991.25,2999.47,2813.2,2825.77,199403.7391,572014046.355017,1728435,100545.7411,288087753.87602,186.26999999999998,6.2271625574592555,-165.48000000000002,-5.532135394901797,,
1764561600000,2025-12-01 04:00:00,1764575999999,2025-12-01 07:59:59,2825.77,2844.11,2806.71,2840.21,66691.2571,188290391.371227,707706,31351.176,88539569.67975,37.40000000000009,1.323533054707216,14.440000000000055,0.5110111580206477,,
1764576000000,2025-12-01 08:00:00,1764590399999,2025-12-01 11:59:59,2840.21,2854.35,2828.62,2838.35,154411.9934,438729062.699318,575427,45889.5358,130358145.509874,25.730000000000018,0.9059189285299333,-1.8600000000001273,-0.0654881153154213,,
1764590400000,2025-12-01 12:00:00,1764604799999,2025-12-01 15:59:59,2838.36,2840.31,2716.04,2745.72,228178.0282,634395013.694748,1906138,102520.5045,284883417.448291,124.26999999999998,4.378232500458011,-92.64000000000033,-3.2638565932439976,,
1764604800000,2025-12-01 16:00:00,1764619199999,2025-12-01 19:59:59,2745.73,2758.02,2719.73,2740.8,92163.4609,252391817.207673,1301431,43088.127,118055172.862957,38.289999999999964,1.3945289595116768,-4.929999999999836,-0.17955152181750703,,
1764619200000,2025-12-01 20:00:00,1764633599999,2025-12-01 23:59:59,2740.8,2819.35,2739.89,2799.07,108154.5122,301064642.654863,889112,59935.4237,166813808.868879,79.46000000000004,2.8991535318155295,58.26999999999998,2.126021599532982,,
1764633600000,2025-12-02 00:00:00,1764647999999,2025-12-02 03:59:59,2799.07,2825.11,2782.81,2804.55,40929.9746,114635033.125171,846103,22751.0896,63717378.943505,42.30000000000018,1.5112162253891535,5.480000000000018,0.19577931241448118,,
1764648000000,2025-12-02 04:00:00,1764662399999,2025-12-02 07:59:59,2804.55,2815.88,2796.88,2805.65,30185.3366,84692319.538716,465322,12044.9556,33798017.784543,19.0,0.6774705389456418,1.099999999999909,0.039221978570533916,,
1764662400000,2025-12-02 08:00:00,1764676799999,2025-12-02 11:59:59,2805.66,2834.5,2782.19,2826.18,41716.9565,117210108.873317,652077,22175.2107,62346577.120783,52.309999999999945,1.8644454424270918,20.519999999999982,0.7313787130300886,,
1764676800000,2025-12-02 12:00:00,1764691199999,2025-12-02 15:59:59,2826.18,3024.98,2816.82,3006.61,243912.6653,710204870.437651,1872267,128601.354,374895180.012103,208.15999999999985,7.365419046203704,180.4300000000003,6.384235965154389,,
1764691200000,2025-12-02 16:00:00,1764705599999,2025-12-02 19:59:59,3006.61,3033.76,2987.19,3015.83,104569.563,314786380.081516,1305393,47727.9684,143692899.749035,46.570000000000164,1.5489205450657106,9.2199999999998,0.3066576642796971,,
1764705600000,2025-12-02 20:00:00,1764719999999,2025-12-02 23:59:59,3015.84,3021.27,2972.35,2996.07,62392.8626,186918689.268475,680774,30657.7793,91868576.697709,48.92000000000007,1.6221019682741815,-19.769999999999982,-0.6555387553716372,,
1764720000000,2025-12-03 00:00:00,1764734399999,2025-12-03 03:59:59,2996.07,3048.0,2985.58,3030.75,51276.0073,154909944.232474,572503,27775.0439,83940244.136647,62.42000000000007,2.0833959153157324,34.679999999999836,1.1575163464137965,,
1764734400000,2025-12-03 04:00:00,1764748799999,2025-12-03 07:59:59,3030.74,3085.56,3029.59,3057.44,83611.9153,255998480.841967,668656,42486.9153,130032058.153245,55.9699999999998,1.8467436995585174,26.700000000000273,0.8809729636986439,,
1764748800000,2025-12-03 08:00:00,1764763199999,2025-12-03 11:59:59,3057.44,3080.0,3043.75,3073.23,45464.5888,139060183.319822,501941,20362.5007,62323794.98095,36.25,1.18563242451201,15.789999999999964,0.5164451305667475,,
1764763200000,2025-12-03 12:00:00,1764777599999,2025-12-03 15:59:59,3073.23,3145.68,3030.42,3086.12,172616.4318,532468476.41145,1863822,88412.2102,272699730.973835,115.25999999999976,3.7504514793881274,12.889999999999873,0.4194284189598524,,
1764777600000,2025-12-03 16:00:00,1764791999999,2025-12-03 19:59:59,3086.13,3142.15,3064.36,3128.2,76818.9822,239102755.254838,1319505,36255.7777,112884116.42013,77.78999999999996,2.5206326369919596,42.06999999999971,1.363195976838296,96237.728215,127.43244445484375
1764792000000,2025-12-03 20:00:00,1764806399999,2025-12-03 23:59:59,3128.2,3214.99,3117.0,3188.36,123881.8892,392047775.072013,1284062,65503.2951,207510351.367216,97.98999999999978,3.1324723483153183,60.16000000000031,1.9231506936896718,99391.934275,138.23627752968162
1764806400000,2025-12-04 00:00:00,1764820799999,2025-12-04 03:59:59,3188.39,3240.35,3174.19,3210.13,85059.4744,272950726.755645,1091677,44035.9935,141307122.3267,66.15999999999985,2.075028462641015,21.740000000000236,0.6818488327964972,102298.80351,149.5477144592989
1764820800000,2025-12-04 04:00:00,1764835199999,2025-12-04 07:59:59,3210.12,3219.62,3170.47,3190.1,76321.0501,243838768.619361,719021,33174.8001,105984369.866815,49.15000000000009,1.5310954107634633,-20.019999999999982,-0.6236526983414945,104388.03443,158.72681082519372
1764835200000,2025-12-04 08:00:00,1764849599999,2025-12-04 11:59:59,3190.1,3208.63,3175.51,3186.55,41332.4332,131858087.808815,660922,18825.4002,60076385.330496,33.11999999999989,1.0382119682768531,-3.549999999999727,-0.11128177800068108,96484.46913499999,163.0561987846683
1764849600000,2025-12-04 12:00:00,1764863999999,2025-12-04 15:59:59,3186.55,3224.38,3139.72,3208.15,109395.5365,347453166.308645,1447033,59860.0156,190108210.388484,84.66000000000031,2.6567918281527136,21.59999999999991,0.6778490844330046,98619.683105,167.33327995351075
1764864000000,2025-12-04 16:00:00,1764878399999,2025-12-04 19:59:59,3208.15,3225.0,3066.37,3119.27,123840.9066,388712542.645098,1605375,56758.1374,178308808.951532,158.6300000000001,4.9445942365537805,-88.88000000000011,-2.7704440253728815,97091.128765,165.10005737829346
1764878400000,2025-12-04 20:00:00,1764892799999,2025-12-04 23:59:59,3119.26,3152.07,3105.9,3133.26,50748.9979,158976769.814828,833481,25523.6344,79948463.685911,46.17000000000007,1.4801587556022926,14.0,0.44882440065913065,88219.67725,154.75183809468695
1764892800000,2025-12-05 00:00:00,1764907199999,2025-12-05 03:59:59,3133.26,3193.33,3132.45,3170.98,43830.0206,138712595.893772,628781,21749.333,68853173.442344,60.88000000000011,1.9430241984386902,37.7199999999998,1.2038579626331616,85803.005235,141.74265069595597
1764907200000,2025-12-05 04:00:00,1764921599999,2025-12-05 07:59:59,3170.98,3182.88,3152.0,3173.94,36417.0727,115378411.750994,548091,18050.377,57199427.336656,30.88000000000011,0.9738314338154169,2.9600000000000364,0.09334653640199675,82216.13326,130.93373351171115
1764921600000,2025-12-05 08:00:00,1764935999999,2025-12-05 11:59:59,3173.95,3173.95,3107.82,3131.38,87970.9676,275761374.730002,850505,38856.2429,121721568.430886,66.12999999999965,2.0835236849981777,-42.56999999999971,-1.3412309582696549,84568.18291,115.46713193759834
1764936000000,2025-12-05 12:00:00,1764950399999,2025-12-05 15:59:59,3131.38,3157.99,3082.75,3106.34,131005.0997,408586289.623231,1460819,60721.4884,189510844.992128,75.23999999999978,2.4027744955897967,-25.039999999999964,-0.7996474397869299,89609.171065,94.61003788265758
1764950400000,2025-12-05 16:00:00,1764964799999,2025-12-05 19:59:59,3106.35,3108.73,2983.08,3038.49,180132.3301,546270993.734618,1873799,90022.1341,272853027.192105,125.65000000000009,4.044940203132297,-67.86000000000013,-2.184557438794731,96529.939745,71.00658360877163
1764964800000,2025-12-05 20:00:00,1764979199999,2025-12-05 23:59:59,3038.5,3049.34,3006.78,3021.78,51027.4079,154545724.255152,650413,29629.1824,89761806.162897,42.559999999999945,1.4006911304920173,-16.7199999999998,-0.5502715155504295,86885.676875,69.88745194766257
1764979200000,2025-12-06 00:00:00,1764993599999,2025-12-06 03:59:59,3021.77,3046.3,3012.58,3040.31,25507.0265,77276190.019191,394054,13130.0375,39791075.078809,33.720000000000255,1.1159022691998481,18.539999999999964,0.6135476889372773,82932.55005,68.28621374888124
1764993600000,2025-12-06 04:00:00,1765007999999,2025-12-06 07:59:59,3040.31,3042.78,3024.35,3026.25,18352.2563,55701891.41116,246161,6989.5787,21219338.514915,18.43000000000029,0.6061881847574849,-14.059999999999945,-0.46245284197992786,80730.519735,65.81929946331934
1765008000000,2025-12-06 08:00:00,1765022399999,2025-12-06 11:59:59,3026.25,3042.0,3013.25,3038.99,20383.7777,61710893.257283,325361,9081.3799,27497750.098152,28.75,0.950020652622883,12.739999999999782,0.42098306484922865,79185.908255,65.28083359205587
1765022400000,2025-12-06 12:00:00,1765036799999,2025-12-06 15:59:59,3038.98,3069.0,3026.5,3041.69,43669.9804,132948101.115619,502020,20693.0517,63009088.929322,42.5,1.3984955478482912,2.7100000000000364,0.08917465728632752,77188.81151,66.11992974492404
