open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,price_volatility,volume_ma,price_change_pct,hl_range,true_range,atr,buy_pressure
2026-02-14 20:00:00,632.84,634.61,628.58,632.77,11678.516,2026-02-14 23:59:59.999,7382123.43221,72962,5658.335,3577480.93848,0,,,,0.9593051003849903,6.029999999999973,,48.45080487966108
2026-02-15 00:00:00,632.77,633.97,627.0,633.4,22141.56,2026-02-15 03:59:59.999,13965542.70186,113048,11965.174,7551495.13762,0,,,0.09956224220490917,1.1116427432216949,6.970000000000027,,54.03943534240586
2026-02-15 04:00:00,633.39,642.49,633.39,639.86,19694.409,2026-02-15 07:59:59.999,12554582.63921,127964,11900.667,7588425.43442,0,,,1.019892642879694,1.436713557208043,9.100000000000023,,60.42662666343529
2026-02-15 08:00:00,639.86,641.28,626.21,629.26,19775.031,2026-02-15 11:59:59.999,12486073.13762,117919,9126.624,5764655.8525,0,,,-1.6566123839589997,2.4065409367464485,15.069999999999936,,46.152261404798814
2026-02-15 12:00:00,629.27,630.06,615.71,621.52,30454.739,2026-02-15 15:59:59.999,18935763.46304,172785,14122.418,8778114.91815,0,,,-1.2300162095159384,2.330642672686802,14.349999999999909,,46.37182410264622
2026-02-15 16:00:00,621.53,621.54,608.82,611.79,30408.903,2026-02-15 19:59:59.999,18650562.00546,154356,13572.294,8325563.28015,0,,,-1.5655167975286433,2.0892874741302707,12.719999999999914,,44.63263275232257
2026-02-15 20:00:00,611.79,617.44,609.86,615.16,9951.949,2026-02-15 23:59:59.999,6112705.33186,70849,5019.677,3084014.05185,0,,,0.5508426093921104,1.2429082084412881,7.580000000000041,,50.4391350880114
2026-02-16 00:00:00,615.17,618.37,611.38,613.46,8264.154,2026-02-16 03:59:59.999,5078588.80929,71991,4446.978,2733153.30064,0,,,-0.2763508680668325,1.143315123163991,6.990000000000009,,53.81044448106847
2026-02-16 04:00:00,613.46,618.75,610.4,613.39,10881.58,2026-02-16 07:59:59.999,6676964.90727,74307,5713.674,3506092.83038,0,,,-0.011410686923363222,1.3679554390563602,8.350000000000023,,52.50776082149835
2026-02-16 08:00:00,613.39,620.0,612.6,618.75,13481.904,2026-02-16 11:59:59.999,8319004.76729,99585,6979.775,4307772.92517,0,,,0.873832308971445,1.2079660463597743,7.399999999999977,,51.77143376781203
2026-02-16 12:00:00,618.74,631.24,604.49,607.51,45144.061,2026-02-16 15:59:59.999,27857730.73201,352913,23590.941,14570394.70722,0,,,-1.8165656565656607,4.425217952323446,26.75,,52.25702003193731
2026-02-16 16:00:00,607.51,618.31,607.23,616.73,15802.992,2026-02-16 19:59:59.999,9693565.04183,130885,9157.306,5616475.18017,0,,,1.5176704910207395,1.8246792813266681,11.079999999999927,,57.946659721146474
2026-02-16 20:00:00,616.74,628.2,616.04,627.19,12086.192,2026-02-16 23:59:59.999,7541229.02222,107077,6099.585,3804913.06449,0,,,1.6960420281160404,1.9738977988442443,12.160000000000082,,50.46738459888772
2026-02-17 00:00:00,627.19,631.86,621.25,626.99,19713.265,2026-02-17 03:59:59.999,12386301.79604,107349,12355.94,7772079.55892,0,,,-0.03188826352461538,1.707847082494972,10.610000000000014,,62.678303162870286
2026-02-17 04:00:00,627.0,628.28,620.3,622.74,11151.476,2026-02-17 07:59:59.999,6959147.57573,107166,5642.551,3521258.95824,0,,,-0.6778417518620738,1.286474286635502,7.980000000000018,,50.599140418721255
2026-02-17 08:00:00,622.74,623.89,615.17,618.34,9512.731,2026-02-17 11:59:59.999,5886258.354,109411,5078.045,3142908.1512,0,,,-0.7065549025275342,1.4174943511549698,8.720000000000027,,53.38156834246654
2026-02-17 12:00:00,618.33,626.08,609.3,615.24,28550.624,2026-02-17 15:59:59.999,17605908.64157,209891,13019.284,8033930.94407,0,,,-0.5013423035870268,2.7539799770228273,16.780000000000086,,45.60069860469599
2026-02-17 16:00:00,615.25,624.28,612.12,620.1,17208.356,2026-02-17 19:59:59.999,10649935.55011,174170,8935.288,5529796.08338,0,,,0.7899356348741948,1.986538587205118,12.159999999999968,,51.92412337355178
2026-02-17 20:00:00,620.1,620.82,616.06,617.74,5797.632,2026-02-17 23:59:59.999,3583822.94096,62296,3494.849,2160124.0877,0,,,-0.38058377681019495,0.7726520144141975,4.760000000000105,,60.28062836689186
2026-02-18 00:00:00,617.76,619.67,613.33,618.86,7110.252,2026-02-18 03:59:59.999,4384667.57001,67139,3710.851,2288956.31932,0,8.236381423135288,17440.5163,0.1813060510894582,1.033701270115585,6.339999999999918,10.594999999999999,52.19014740968393
2026-02-18 04:00:00,618.86,621.42,614.8,620.91,7773.844,2026-02-18 07:59:59.999,4799888.79402,65829,3618.79,2234761.51564,0,7.760604357909231,17245.2827,0.3312542416701536,1.076772934287574,6.6200000000000045,10.624500000000001,46.55084408691504
2026-02-18 08:00:00,620.9,626.57,613.56,614.18,15318.858,2026-02-18 11:59:59.999,9515142.46802,137248,7719.291,4795151.27235,0,7.2450973623184325,16904.1476,-1.0838929957642796,2.120412021644192,13.010000000000105,10.926500000000004,50.39077325476873
2026-02-18 12:00:00,614.18,623.17,607.97,618.25,27328.701,2026-02-18 15:59:59.999,16786455.10217,229216,13916.083,8546734.39649,0,5.430980792492349,17285.8622,0.6626721807939218,2.5001233613500555,15.199999999999932,11.2315,50.92112866981859
2026-02-18 16:00:00,618.25,620.59,601.3,603.23,25518.901,2026-02-18 19:59:59.999,15577250.66987,226854,11634.604,7103737.42607,0,5.799333355517737,17573.0557,-2.4294379296401103,3.2080492266755494,19.290000000000077,11.442500000000006,45.592104456222465
2026-02-18 20:00:00,603.23,606.51,602.0,604.8,14205.454,2026-02-18 23:59:59.999,8585628.04312,136170,6884.826,4161187.70087,0,6.311737270230799,16760.59145,0.2602655703462853,0.7491694352159454,4.509999999999991,10.95050000000001,48.46607507229266
2026-02-19 00:00:00,604.8,608.15,602.84,607.86,14388.879,2026-02-19 03:59:59.999,8710697.93841,110609,8046.156,4870660.67565,0,6.516344854529823,15959.59025,0.5059523809523903,0.8808307345232474,5.309999999999945,10.580000000000013,55.91926931903451
2026-02-19 04:00:00,607.87,614.8,606.66,610.78,16747.151,2026-02-19 07:59:59.999,10222162.83687,115078,7145.155,4362077.95496,0,6.621345764785396,16299.350349999999,0.48037377027605466,1.341772986516333,8.139999999999986,10.60800000000001,42.664898644551535
2026-02-19 08:00:00,610.78,610.9,603.9,604.24,20584.001,2026-02-19 11:59:59.999,12487529.31391,126082,8112.194,4921648.60932,0,7.1003256226294145,16915.3427,-1.0707619764890763,1.1591323066732904,7.0,10.60850000000001,39.41019046782985
2026-02-19 12:00:00,604.24,606.49,596.0,600.39,30608.548,2026-02-19 15:59:59.999,18393494.39887,233251,14949.099,8984122.37146,0,7.848790905879062,17901.6911,-0.637164040778504,1.7600671140939612,10.490000000000009,10.71550000000001,48.83962153317433
2026-02-19 16:00:00,600.4,606.95,596.07,604.58,18016.793,2026-02-19 19:59:59.999,10840318.16383,163120,8500.703,5113053.40868,0,8.103330764178605,18128.435550000002,0.6978797115208435,1.825288976126964,10.879999999999995,10.889500000000009,47.18210949085111
2026-02-19 20:00:00,604.58,609.24,603.02,607.83,9008.991,2026-02-19 23:59:59.999,5465277.04519,75883,4887.129,2964719.3569,0,8.0900783289422,16321.68205,0.537563267061425,1.0314749096215758,6.220000000000027,9.86300000000001,54.24724034023344
2026-02-20 00:00:00,607.82,610.53,606.16,607.89,15887.844,2026-02-20 03:59:59.999,9658036.85383,95252,6479.378,3939292.31793,0,8.176913006495086,16325.92465,0.009871181086817948,0.7209317671901816,4.3700000000000045,9.527500000000014,40.78198401243114
