open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
1770019200000,76660.78,77191.15,76628.28,76881.28,1422.14452,1770022799999,109369558.0734551,361539,,,
1770022800000,76881.28,77815.0,76652.0,77725.33,2196.40917,1770026399999,170180164.5523161,459943,,,
1770026400000,77725.33,77876.69,77474.85,77504.54,1049.86427,1770029999999,81521120.0469882,268374,,,
1770030000000,77504.54,77970.62,77451.11,77759.99,983.08962,1770033599999,76466338.0066646,268090,,,
1770033600000,77760.0,78434.0,77706.0,77988.51,1103.97039,1770037199999,86120645.2539989,320801,,,
1770037200000,77988.5,78458.0,77800.0,78224.79,960.76337,1770040799999,74925553.9733863,323067,,,
1770040800000,78224.8,78885.0,77626.44,77844.79,2220.07608,1770044399999,173737983.5153101,637819,,,
1770044400000,77844.78,79360.0,77564.62,78850.06,3238.00821,1770047999999,254419599.0376599,737827,,,
1770048000000,78850.06,79288.28,78584.0,78634.76,1987.74899,1770051599999,156956832.6214821,471630,,,
1770051600000,78634.75,79213.99,78603.93,78988.64,1407.01094,1770055199999,111114462.8952639,304161,,,
1770055200000,78988.65,78988.65,78369.13,78569.84,992.65857,1770058799999,78078120.42547,222556,,,
1770058800000,78569.83,78697.99,78283.27,78341.5,1074.65868,1770062399999,84304394.8144783,198583,,,
1770062400000,78341.5,78667.38,77888.0,78008.59,902.54602,1770065999999,70657975.7753948,266195,,,
1770066000000,78008.59,78552.76,77922.0,78532.06,507.24426,1770069599999,39730737.4157416,157928,,,
1770069600000,78532.07,78853.35,78528.21,78795.2,488.24484,1770073199999,38437882.7438306,108362,,,
1770073200000,78795.2,78962.78,78560.0,78738.61,720.98807,1770076799999,56787727.2510044,130752,,,
1770076800000,78738.6,79099.99,78408.05,79065.24,994.28607,1770080399999,78313035.3122505,228795,,,
1770080400000,79065.24,79186.81,78716.79,79017.63,990.1874,1770083999999,78146233.8310405,277959,,,
1770084000000,79017.64,79017.64,77800.0,77808.01,959.76758,1770087599999,75198186.2074744,317922,,,
1770087600000,77808.02,78907.18,77644.09,78753.32,1068.28743,1770091199999,83564575.0898859,359662,,,
1770091200000,78753.32,78999.99,78488.0,78798.39,719.00577,1770094799999,56613939.9310998,196951,,,
1770094800000,78798.38,78809.78,78218.98,78240.45,581.74505,1770098399999,45652579.228918,191874,,,
1770098400000,78240.45,78665.91,77950.0,78594.17,881.03721,1770101999999,69038743.0281444,228656,,,
1770102000000,78594.01,78923.93,78488.01,78794.67,705.05984,1770105599999,55530426.9854914,244462,,,
1770105600000,78794.67,79084.29,78464.6,78747.96,840.3253,1770109199999,66242596.4651168,238750,,,
1770109200000,78747.96,78841.35,77950.0,78400.01,972.9435,1770112799999,76147845.4785854,315913,,,
1770112800000,78400.01,78560.0,78070.0,78120.36,505.87116,1770116399999,39628503.7827413,193078,,,
1770116400000,78120.36,78349.24,78004.08,78079.5,475.83471,1770119999999,37200545.498043,204193,,,
1770120000000,78079.5,78416.9,78000.0,78330.26,933.6271,1770123599999,73046161.9925693,220572,,,
1770123600000,78330.26,78458.89,78187.91,78307.65,529.49211,1770127199999,41482980.8590999,200836,,,
1770127200000,78307.65,78434.61,77156.24,77201.22,2011.4149,1770130799999,156645912.6836947,633581,,,
1770130800000,77201.21,78196.83,77055.54,78132.33,2069.08407,1770134399999,160665503.5248955,733502,,,
1770134400000,78132.34,78134.53,76400.0,76488.08,3199.23624,1770137999999,245981816.8559154,642874,,,
1770138000000,76488.08,76525.44,74882.28,74915.79,3210.53566,1770141599999,242729330.6644105,689063,,,
1770141600000,74915.79,75302.76,73137.66,73139.13,8932.04301,1770145199999,662015509.4482327,967046,,,
1770145200000,73139.12,75291.1,72945.5,74935.0,3497.82279,1770148799999,259852834.7899189,778817,,,
1770148800000,74935.0,76721.25,74586.54,76475.52,2122.86901,1770152399999,161031555.0181568,585369,,,
1770152400000,76475.53,76960.0,76124.05,76239.43,1110.97152,1770155999999,85109474.6990175,256759,,,
1770156000000,76239.43,76299.19,75406.79,75708.83,1013.97922,1770159599999,76895512.1925046,269874,,,
1770159600000,75708.82,76000.0,75428.16,75770.21,794.68224,1770163199999,60169205.0075847,222937,,,
1770163200000,75770.21,76264.0,75467.22,75910.88,730.62893,1770166799999,55437918.7244514,266456,,,
1770166800000,75910.88,76798.12,75910.88,76423.73,952.72942,1770170399999,72897015.3908048,307695,,,
1770170400000,76423.73,76610.04,75707.41,75963.35,853.38888,1770173999999,64992664.0666588,278097,,,
1770174000000,75963.35,76971.52,75906.05,76698.17,1036.93598,1770177599999,79410992.5857394,265909,,,
1770177600000,76698.17,76830.69,76413.64,76479.75,577.39018,1770181199999,44242660.5863415,169462,,,
1770181200000,76479.75,76526.8,76105.3,76279.99,1056.73491,1770184799999,80712761.8690646,186617,,,
1770184800000,76280.0,76780.0,76259.9,76652.68,609.34015,1770188399999,46651495.7654055,166410,,,
1770188400000,76652.68,76657.31,76335.46,76514.3,593.58526,1770191999999,45408088.1021638,182983,,,
1770192000000,76514.3,76600.0,76068.69,76587.26,736.19473,1770195599999,56208328.136606,238936,,,
1770195600000,76587.26,76607.69,75967.1,76119.0,632.82215,1770199199999,48225371.7965558,216509,,,
1770199200000,76119.0,76338.65,76069.0,76302.1,440.91077,1770202799999,33597954.7072301,164088,,,
1770202800000,76302.1,76302.1,75666.0,76017.25,1102.73317,1770206399999,83792805.8323244,285632,,,
1770206400000,76017.25,76260.85,76000.0,76180.85,942.91713,1770209999999,71794358.5761299,214446,,,
1770210000000,76180.84,76186.98,74867.0,74867.0,1563.62436,1770213599999,118061599.3709951,349449,,,
1770213600000,74867.0,75769.23,74256.0,74359.53,2801.90282,1770217199999,210491604.9004639,868555,,,
1770217200000,74359.53,75328.28,73794.11,74136.36,3644.50098,1770220799999,271400714.1182592,1173949,,,
1770220800000,74136.48,74249.83,73076.92,73636.01,3089.62892,1770224399999,227540704.7001799,970474,,,
1770224400000,73635.63,73863.92,72169.0,72576.08,5764.80542,1770227999999,419684604.4284931,1102629,,,
1770228000000,72576.08,74140.0,72273.68,73425.96,3480.01439,1770231599999,254764287.1152172,970515,,,
1770231600000,73425.97,74007.28,73041.41,73923.29,1609.77508,1770235199999,118423183.226987,577511,,,
1770235200000,73923.3,74144.0,73425.56,73516.3,1052.61663,1770238799999,77594042.5259137,388741,,,
1770238800000,73516.3,73654.0,72210.0,72799.99,1379.23839,1770242399999,100568403.1521278,400346,,,
1770242400000,72800.0,73680.0,71888.0,72543.38,2426.62344,1770245999999,176152689.4600842,609621,,,
1770246000000,72543.38,73520.59,72468.12,73165.83,1296.31791,1770249599999,94780382.4009493,368972,,,
1770249600000,73165.84,73325.6,72754.21,72868.02,1031.56586,1770253199999,75337771.8942535,356907,,,
1770253200000,72868.02,73341.18,71995.09,72421.26,1796.49365,1770256799999,130473959.3343069,690479,,,
1770256800000,72421.26,72854.39,71305.55,71454.44,2979.51665,1770260399999,214636071.1676868,837656,,,
1770260400000,71454.44,71884.47,71152.78,71223.25,2548.86017,1770263999999,182242795.7681116,805760,,,
1770264000000,71223.25,71437.68,70701.0,70888.08,4293.99043,1770267599999,305106384.5832097,797850,,,
1770267600000,70888.09,71150.16,70140.0,70732.72,4302.51294,1770271199999,303984571.0072998,532800,,,
1770271200000,70732.73,70984.62,70434.05,70951.51,2020.09726,1770274799999,142822029.3424882,383311,,,
1770274800000,70951.51,71622.82,70644.73,70756.85,2612.40429,1770278399999,185976735.3058596,359743,,,
1770278400000,70756.86,71550.0,70683.58,71054.99,1815.06036,1770281999999,129188750.9857679,314450,,,
1770282000000,71054.99,71978.58,71049.35,71550.0,1842.40706,1770285599999,131910817.565504,329695,,,
1770285600000,71549.99,71726.79,70656.59,70858.13,1618.18196,1770289199999,115265285.2797737,267101,,,
1770289200000,70858.13,71063.94,69922.0,70318.35,4107.09256,1770292799999,288854871.8430211,543392,,,
1770292800000,70318.35,70603.49,69163.0,69563.57,5331.37678,1770296399999,371089288.0188878,717000,,,
1770296400000,69563.56,69831.85,69261.11,69688.94,2587.65964,1770299999999,179923506.1319959,416975,,,
1770300000000,69688.94,70872.04,69285.71,69404.76,3459.24538,1770303599999,242510251.613791,652011,,,
1770303600000,69404.75,69616.29,66720.15,67489.07,13836.57347,1770307199999,937898948.9260927,1181032,,,
1770307200000,67489.08,68681.81,66955.34,68295.15,5860.78146,1770310799999,397405538.4305222,789436,,,
1770310800000,68295.15,68374.79,66152.0,66181.69,6127.2285,1770314399999,410910104.4300714,840267,,,
1770314400000,66181.68,66542.87,65385.0,66347.0,5703.68497,1770317999999,376039663.6153991,716550,,,
1770318000000,66347.01,66637.46,65200.0,65265.65,3605.53717,1770321599999,237574235.8678654,578735,,,
1770321600000,65265.66,65700.0,62345.0,63775.67,13269.97533,1770325199999,847911013.9792558,1111134,,,
1770325200000,63775.66,64775.0,62888.34,63213.34,6727.66673,1770328799999,429210097.5477524,962432,,,
1770328800000,63213.34,64615.88,62690.9,63907.86,4776.16051,1770332399999,303744055.4206754,617119,,,
1770332400000,63907.86,64908.0,62717.48,62909.86,4044.75586,1770335999999,258728846.2211016,562175,,,
1770336000000,62909.87,63861.87,60000.0,63509.39,15965.67588,1770339599999,983313849.2310015,1514013,,,
1770339600000,63509.4,65760.0,63509.39,65714.96,6085.05108,1770343199999,392761574.6051488,877667,,,
1770343200000,65714.96,66010.0,64201.28,64990.1,4172.0595,1770346799999,271191994.1508989,741794,,,
1770346800000,64990.11,65172.13,63770.17,64168.33,2757.61679,1770350399999,177857647.7280151,602939,,,
1770350400000,64168.33,65000.0,63914.62,64905.84,2678.77331,1770353999999,173066189.5546315,404064,,,
1770354000000,64905.54,66826.5,64800.01,66408.11,3077.34633,1770357599999,202469458.4421068,477248,,,
1770357600000,66408.11,66800.0,64856.88,64988.26,3562.00258,1770361199999,234112425.3489971,544910,,,
1770361200000,64988.26,65543.79,64654.11,64856.0,3886.24107,1770364799999,252781089.2087666,496113,,,
